plaza_limpia,placa,fecha_dia,coverage_ratio_14d,coverage_ratio_30d,downtime_hours_30d,activity_drop_pct,protections_applied_last_12m,last_protection_at,expected_payment,gnv_credit_30d,bank_transfer,exposure_after_transfer,arrears_amount,risk_score,needs_protection,suggested_scenario,whatsapp_segment,plaza,first_record_date,last_record_date,records_total,litros_total,recaudo_total,avg_daily_litros,avg_daily_recaudo,litros_30d,recaudo_30d,records_30d,litros_90d,recaudo_90d,records_90d,litros_180d,recaudo_180d,records_180d,litros_365d,recaudo_365d,records_365d,avg_30d_litros,avg_30d_recaudo,max_30d_litros,max_30d_recaudo,scenario,intent,distance_km_30d,engine_hours_30d,fault_events_30d,gps_operational_ratio,hase_consumption_gap_flag,hase_fault_alert_flag,hase_downtime_alert_flag,hase_telemetry_ok_flag
EDOMEX - TLANEPANTLA,NCH8736,2024-09-10,0.1006167981818181,0.1006167981818181,56.4,0.899,0,,11000.0,36.33207262487852,247.0177698722341,5653.02522,2074.1306775876515,0.955557027955933,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-02-16,2024-09-10,6,80.61600000000001,0.0,0.3913398058252428,0.0,48.208,0.0,4,65.087,0.0,5,65.087,0.0,5,80.61600000000001,0.0,6,11.516571428571428,0.0,48.208,0.0,consumption_gap,,935.6268853513171,215.1068501899877,2,0.9752896100726962,1,0,0,1
AGUASCALIENTES,A02939A,2025-07-31,0.5706746401954544,1.2500466047763636,150.28,0.716,0,,11000.0,183.01052643945386,269.67191657153234,0.0,1146.125399376382,0.5804499651228614,1,advisor-review,PIA_OPCIONES,Aguascalientes,2023-03-22,2025-07-31,1117,33203.1178,0.0,38.51869814385151,0.0,1251.2182,0.0,48,3476.3455,0.0,129,6798.5878,0.0,251,13580.2768,0.0,483,1144.9350965517242,0.0,1294.3,0.0,consumption_gap,,1182.7871994942263,233.62327416451734,1,0.9804045783687223,1,0,0,1
EDOMEX - ECATEPEC,UPS230G,2025-07-28,0.2164314457272727,0.4756891320909091,278.77,0.888,0,,11000.0,166.59680796253912,273.61950734589936,1573.639547000001,1070.0550104676622,0.7961166344490404,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2024-07-03,2025-07-28,53,792.4623,0.0,2.0319546153846155,0.0,26.4787,0.0,2,117.3652,0.0,8,391.5883,0.0,27,776.2533,0.0,52,56.60445,0.0,102.313,0.0,consumption_gap,,1446.223060637685,307.76723215802474,1,0.9586101245994038,1,0,0,1
EDOMEX - TLANEPANTLA,A2488M,2025-05-28,0.2062478391818181,0.4749163431818181,279.19000000000005,0.89,0,,11000.0,279.5787983319098,219.01677494308146,682.2002250000005,1198.3095657625347,0.8021052111506641,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2024-09-14,2025-05-28,155,1854.9065,3.5700000000000003,7.245728515625,0.0139453125,270.6695,0.0,25,871.0065000000001,0.0,77,1661.8585,1.63,140,1854.9065,3.5700000000000003,155,206.10072222222223,0.3966666666666667,320.5491,1.54,consumption_gap,,1420.6702831246014,288.5978573937855,0,0.9538470685879871,1,0,0,1
EDOMEX - ECATEPEC,J45ADU,2025-07-07,0.2463507450909091,0.4424427741818181,257.53,0.869,0,,11000.0,123.69504032161312,404.7527463708058,1819.339484,2361.8639688454973,0.8070272661223963,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2023-10-11,2025-07-07,26,395.0316,2172.99,0.6230782334384858,3.4274290220820185,15.5396,85.47,1,115.86659999999998,637.28,7,188.7716,1038.27,12,338.0136,1859.27,22,17.955981818181815,98.77227272727272,100.327,551.81,consumption_gap,,1496.1359815385565,311.5351421169224,2,0.9098143390054423,1,0,0,1
EDOMEX - ECATEPEC,CR5838,2025-01-27,4.333599686363637,8.047237854545454,13.46,0.0,0,,11000.0,234.6186301428651,8.350617494309564,0.0,1394.331318673456,0.166201096030241,0,monitor,FOLLOW_UP,Estado de M̩xico,2024-09-09,2025-01-27,30,7216.8899999999985,0.0,51.92007194244603,0.0,1744.044,0.0,6,4854.318999999999,0.0,21,7216.8899999999985,0.0,30,7216.8899999999985,0.0,30,1443.378,0.0,1860.643,0.0,consumption_gap,,1417.5732342751203,305.82000103534443,1,0.9392599103471666,1,0,0,1
EDOMEX - TLANEPANTLA,A28624E,2025-02-24,0.6063910090909091,1.4787185645454546,93.38,0.719,0,,11000.0,91.2542935386366,524.1049975864073,0.0,1087.5210597679475,0.57718641811165,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2023-10-01,2025-02-24,91,3389.994,0.0,6.62108203125,0.0,476.11,0.0,15,1731.456,0.0,44,2309.326,0.0,63,2427.484,0.0,66,188.333,0.0,619.442,0.0,consumption_gap,,1562.9645044183044,237.5095306370375,1,0.9550479946183328,1,0,0,1
EDOMEX - TLANEPANTLA,A6086J,2025-01-24,0.27754686,0.5624939536363637,266.81,0.866,0,,11000.0,173.68210689836417,61.463415161736165,2451.6065099999996,1673.2789473938262,0.7822660783608671,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-12-20,2025-01-24,71,1022.9520000000002,6022.8,2.551002493765586,15.019451371571073,64.518,387.2399999999999,4,806.5710000000003,4839.959999999999,53,832.6000000000003,4996.2,55,1010.904,5996.16,68,73.068,430.19999999999993,364.556,2187.48,consumption_gap,,1248.7816887450322,275.8852921377244,0,0.9073682345234496,1,0,0,1
EDOMEX - TLANEPANTLA,PEU5630,2025-07-29,0.2120397579999999,0.4083170087272727,247.65,0.899,0,,11000.0,278.09111917325936,599.8282050628904,4095.762904,1371.2828235702714,0.8350695449671024,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2025-05-16,2025-07-29,28,354.8706000000001,0.0,4.79554864864865,0.0,150.08509999999998,0.0,13,354.8706000000001,0.0,28,354.8706000000001,0.0,28,354.8706000000001,0.0,28,118.2902,0.0,159.2059,0.0,consumption_gap,,1337.0028857973036,245.4434813746128,0,0.910031581032979,1,0,0,1
EDOMEX - ECATEPEC,MVR221B,2025-07-31,0.3106743735654546,0.6704373062618183,245.32,0.85,0,,11000.0,187.5213932276689,376.8495775060326,626.2196311199991,2180.395039543326,0.7223468827430953,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2025-03-26,2025-07-31,132,2133.5486,12627.240000000002,16.79959527559055,99.42708661417323,391.3397,2348.1,25,1367.8059,8207.04,84,2133.5486,12627.240000000002,132,2133.5486,12627.240000000002,132,426.70972,2525.448,591.3474,3395.64,consumption_gap,,1493.3940309921586,283.6525197951332,2,0.9894133129596487,1,0,0,1
EDOMEX - TLANEPANTLA,A26082E,2025-07-31,0.6359691758181819,1.3177626417272728,132.57,0.713,0,,11000.0,213.3476051299525,39.74788446281039,0.0,2580.891236626055,0.527804613233973,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2023-10-07,2025-07-31,280,8489.8658,0.0,12.805227450980391,0.0,631.0624,0.0,18,1626.7768,0.0,50,3981.8588,0.0,161,6970.1828,0.0,242,369.1246,0.0,915.48,0.0,consumption_gap,,1391.183664899443,241.81484259810955,2,0.9299010735866335,1,0,0,1
AGUASCALIENTES,A04440A,2025-07-31,0.404608659,0.801767239,229.84,0.777,0,,11000.0,262.7953575607771,337.46223565610455,1366.8803709999995,1653.1488853316673,0.6693471924764115,1,advisor-review,PIA_OPCIONES,AGUASCALIENTES,2019-03-09,2025-07-31,3357,60612.2059,0.0,25.958118158458245,0.0,809.1280000000002,0.0,47,2177.3716,0.0,132,3816.5349,0.0,225,7645.3879,0.0,505,777.0795628205128,0.0,1147.1,0.0,consumption_gap,,971.4397032115685,200.1580846256071,1,0.9314759238562048,1,0,0,1
EDOMEX - TLANEPANTLA,A6354C,2024-01-13,0.0119379627272727,0.0119379627272727,11.86,0.988,0,,11000.0,277.6273089926399,198.78467547936881,7581.94241,1503.4977953056987,0.8562151628796334,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-01-13,2024-01-13,1,11.409,79.87,11.409,79.87,11.409,79.87,1,11.409,79.87,1,11.409,79.87,1,11.409,79.87,1,11.409,79.87,11.409,79.87,consumption_gap,,1156.8975168163543,211.27258582061427,1,0.9226376235539903,1,0,0,1
EDOMEX - TLANEPANTLA,A24346E,2025-03-30,0.6639721090909091,1.4910970363636364,105.85,0.671,0,,11000.0,62.482462560920126,571.8259338757402,0.0,1286.0707966277712,0.4943023717251353,0,monitor,FOLLOW_UP,Estado de M̩xico,2023-10-11,2025-03-30,212,8129.235999999999,0.0,15.166485074626864,0.0,547.03,0.0,15,1834.697,0.0,50,1834.697,0.0,50,4620.937,0.0,122,451.62422222222216,0.0,960.118,0.0,consumption_gap,,1286.8135588323105,292.5214791467329,0,0.958141779254485,1,0,0,1
AGUASCALIENTES,A04685A,2024-07-05,0.5802350072727273,1.17359994,168.45000000000002,0.721,0,,11000.0,58.75140948875557,453.28260286913087,0.0,2546.6774645402757,0.5360176777525527,1,advisor-review,PIA_OPCIONES,AGUASCALIENTES,2019-01-02,2024-07-05,1672,34513.87699999999,456.0,17.16254450522128,0.226752859273993,1109.367,0.0,63,1898.597,0.0,107,4291.147,0.0,249,9127.526999999998,0.0,496,507.5570147058823,6.705882352941177,1295.97,144.0,consumption_gap,,1428.3022807030982,210.08062937267132,0,0.9425768298126117,1,0,0,1
EDOMEX - TLANEPANTLA,A24630E,2025-06-16,0.6067194768181818,1.5217380495454549,80.42,0.757,0,,11000.0,165.14283807263573,304.20880118906183,0.0,1566.566552009364,0.5652514526818766,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2024-09-12,2025-06-16,111,4148.7855,0.0,14.977564981949458,0.0,1.1193,0.0,1,663.7044999999999,0.0,20,2367.5265,0.0,65,4148.7855,0.0,111,414.87855,0.0,795.396,0.0,consumption_gap,,1280.4972981730014,271.9307219888291,0,0.9711387861636154,1,0,0,1
AGUASCALIENTES,A00215A,2021-02-20,0.5185904272727273,1.1345666181818184,166.11,0.753,0,,11000.0,298.65491289190834,257.8664397044847,0.0,955.9937198720988,0.5268861209190034,1,advisor-review,PIA_OPCIONES,AGUASCALIENTES,2019-01-02,2021-02-20,1526,25824.269999999997,360.0,33.108038461538456,0.4615384615384615,832.6899999999999,0.0,47,2451.09,0.0,139,5135.9400000000005,0.0,296,10552.71,0.0,609,956.4544444444444,13.333333333333334,1294.25,360.0,consumption_gap,,1444.2844689686542,302.9334214831031,1,0.9461245348670209,1,0,0,1
EDOMEX - ECATEPEC,NCL940A,2025-03-22,0.3224811785454545,0.7241341505454545,240.76,0.839,0,,11000.0,147.04569699323397,597.5213194737219,1781.0043440000004,2538.431810769352,0.6967080286528478,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2024-10-25,2025-03-22,89,1276.772,12418.97,8.626837837837837,83.91195945945945,431.9600000000001,4159.31,30,850.7860000000001,8475.74,59,1276.772,12418.97,89,1276.772,12418.97,89,255.3544,2483.794,399.23,3895.89,consumption_gap,,1486.3266335240355,288.9321484210535,0,0.9013874382255345,1,0,0,1
EDOMEX - TLANEPANTLA,A399JMB,2025-07-31,0.2326171366363636,0.5102232156363636,271.7,0.89,0,,11000.0,99.27148893102816,400.4304509764565,2855.674628,2521.764251998714,0.8343694931645018,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-09-30,2025-07-31,111,1469.3521999999998,5089.5599999999995,2.1930629850746266,7.596358208955223,80.27690000000001,0.0,6,243.5702,0.0,18,436.6992,0.0,32,819.9722,0.0,57,63.88487826086955,221.28521739130437,233.217,1866.46,consumption_gap,,1085.5897892066266,249.6126553783449,2,0.9434418651294116,1,0,0,1
EDOMEX - TLANEPANTLA,NRA8543,2024-03-07,0.0276742254545454,0.0276742254545454,23.5,0.972,0,,11000.0,161.17838247992654,308.35784543474455,6910.9335200000005,1471.450104670153,0.8682870701244902,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-02-21,2024-03-07,2,26.448,99.19,1.8891428571428572,7.085,26.448,99.19,2,26.448,99.19,2,26.448,99.19,2,26.448,99.19,2,26.448,99.19,26.448,99.19,consumption_gap,,1331.2687212134795,225.03250583517837,0,0.9049668561535298,1,0,0,1
EDOMEX - ECATEPEC,A26057E,2025-07-30,0.3762056901818181,0.7940414585454544,222.79,0.834,0,,11000.0,19.318732234710556,238.7664704521772,1026.4139560000012,1296.3720260659143,0.6230860971565567,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2024-08-28,2025-07-30,122,2362.1913999999997,0.0,7.051317611940298,0.0,75.1592,0.0,5,365.5333999999999,0.0,21,978.7994,0.0,56,2362.1913999999997,0.0,122,196.84928333333335,0.0,425.615,0.0,consumption_gap,,1289.977264236548,310.7044985290193,0,0.9744107742433284,1,0,0,1
EDOMEX - TLANEPANTLA,A0022K,2025-03-16,0.1377494654545454,0.1377494654545454,100.07,0.885,0,,11000.0,53.16203109297422,194.74971446433707,3789.685880000001,1960.8748933772708,0.9802615995429507,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2024-01-25,2025-03-16,9,121.312,0.0,0.2923180722891566,0.0,27.019,0.0,2,37.748000000000005,0.0,3,70.46600000000001,0.0,5,118.94299999999998,0.0,8,8.665142857142857,0.0,27.019,0.0,consumption_gap,,1059.1220768584074,267.9679618142072,1,0.9102292276486231,1,0,0,1
EDOMEX - ECATEPEC,NTD7979,2025-07-29,0.1579912967527272,0.1579912967527272,76.43,0.842,0,,11000.0,44.676125203952985,423.2516542809776,1280.8957357200006,2257.8482615712196,1.0,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2025-03-06,2025-07-29,7,139.2877,0.0,0.9606048275862068,0.0,119.5987,0.0,6,119.5987,0.0,6,139.2877,0.0,7,139.2877,0.0,7,27.85754,0.0,119.5987,0.0,consumption_gap,,1242.914662465782,248.6504071120467,0,0.9195258613469235,1,0,0,1
AGUASCALIENTES,A04538A,2025-07-31,0.426614279,0.905119397,207.42,0.799,0,,11000.0,8.374663521315561,352.73130894361634,206.5066329999994,1597.0642645670548,0.5818504078750031,1,advisor-review,PIA_OPCIONES,Aguascalientes,2024-06-24,2025-07-31,783,12830.5494,0.0,31.916789552238807,0.0,927.9277,0.0,60,2717.7978000000003,0.0,174,5559.4114,0.0,348,11534.3864,0.0,706,916.4678142857144,0.0,1040.239,0.0,consumption_gap,,1283.9977991981023,313.0469238827934,0,0.9413968718515346,1,0,0,1
EDOMEX - TLANEPANTLA,PBR6322,2025-07-13,0.1538852553636363,0.3500838826363636,297.83,0.923,0,,11000.0,216.66369091358519,508.9109011823595,3868.887290999999,1261.6259821060669,0.9417711446064615,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2024-01-13,2025-07-13,58,578.0249,2376.98,1.056718281535649,4.345484460694698,29.2795,140.54,3,78.36789999999999,376.17,8,278.7689,1338.68,28,484.6789,1928.65,48,30.422363157894736,125.1042105263158,112.359,439.54,consumption_gap,,1472.1379126441052,225.80212926462931,0,0.9175665649860373,1,0,0,1
AGUASCALIENTES,A01867A,2023-03-30,0.3085353818181818,0.6578444,249.17,0.842,0,,11000.0,97.64236375854706,332.13643398202464,1745.6915999999997,1202.788021726027,0.7356907825701824,1,advisor-review,PIA_OPCIONES,AGUASCALIENTES,2019-02-01,2023-03-30,1029,24025.11,0.0,15.826818181818185,0.0,322.92,0.0,14,1051.1899999999998,0.0,43,2155.14,0.0,95,5109.12,0.0,227,471.0805882352941,0.0,863.54,0.0,consumption_gap,,1222.6925622495962,253.0738246944346,0,0.9485297964177328,1,0,0,1
EDOMEX - ECATEPEC,LUK295A,2025-07-27,0.048606326090909,0.048606326090909,34.81,0.951,0,,11000.0,50.560893372626936,349.3988340790863,3647.5604129999992,1253.1974544288362,0.9082921137197278,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-06-15,2025-07-27,3,44.5187,137.4,1.0599690476190478,3.2714285714285714,29.819000000000003,63.9,2,44.5187,137.4,3,44.5187,137.4,3,44.5187,137.4,3,22.25935,68.7,29.819000000000003,73.5,consumption_gap,,956.6411877331647,213.03748509962077,1,0.9414628582002035,1,0,0,1
EDOMEX - TLANEPANTLA,P801561,2025-01-21,0.0015602081818181,0.0015602081818181,11.98,0.998,0,,11000.0,153.67313115768704,286.41389690590825,1105.9977099999996,836.0658802448202,0.8760516215331378,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-01-21,2025-01-21,1,1.429,0.0,1.429,0.0,1.429,0.0,1,1.429,0.0,1,1.429,0.0,1,1.429,0.0,1,1.429,0.0,1.429,0.0,consumption_gap,,1241.107170762545,214.98563130794457,3,0.985727034982556,1,0,0,1
EDOMEX - ECATEPEC,330C,2024-11-03,0.7488298236363635,1.413846422727273,150.88,0.582,0,,11000.0,97.03332179161944,457.57256777463994,0.0,2157.2408727104175,0.5043293513015895,0,monitor,FOLLOW_UP,Estado de M̩xico,2024-09-03,2024-11-03,57,1460.26,0.0,24.337666666666667,0.0,957.653,0.0,36,1460.26,0.0,57,1460.26,0.0,57,1460.26,0.0,57,486.7533333333334,0.0,897.544,0.0,consumption_gap,,1486.5656610635028,247.83155071962022,3,0.9079536206992153,1,0,0,1
EDOMEX - TLANEPANTLA,122409K,2024-04-12,0.8036902490909091,1.777881610909091,58.67,0.558,0,,11000.0,117.90533123942373,248.99530565911095,0.0,809.9197270382729,0.42984805921523705,0,monitor,FOLLOW_UP,Estado de M̩xico,2023-10-11,2024-04-12,58,2506.603,0.0,13.697284153005464,0.0,734.733,0.0,17,1965.981,0.0,44,2453.684,0.0,57,2506.603,0.0,58,358.0861428571428,0.0,761.779,0.0,consumption_gap,,1299.878816629282,283.9592427182119,0,0.9519058843441696,1,0,0,1
AGUASCALIENTES,A00038A,2020-05-11,0.6846881909090909,1.3494471363636364,139.99,0.652,0,,11000.0,94.65954511854333,511.163762837949,0.0,1396.6289898677055,0.4905032376717433,0,monitor,FOLLOW_UP,AGUASCALIENTES,2019-01-02,2020-05-11,823,13896.98,0.0,28.07470707070707,0.0,480.92,0.0,24,1710.43,0.0,94,4389.84,0.0,260,9067.77,0.0,541,817.4694117647059,0.0,1170.95,0.0,consumption_gap,,1123.2056593915524,240.667273298502,0,0.9648359648679585,1,0,0,1
EDOMEX - TLANEPANTLA,PDK4435,2025-05-07,0.2417530140909091,0.3165151559090909,194.17,0.873,0,,11000.0,1.1950543076496456,196.22685669287998,3443.3032850000004,2269.88667428173,0.9331909876168768,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2024-02-13,2025-05-07,19,271.67150000000004,1019.11,0.6050590200445435,2.2697327394209355,31.1395,116.81,2,47.1395,176.81,3,145.3385,545.29,10,256.5125,962.26,18,18.11143333333333,67.94066666666667,43.217,162.08,consumption_gap,,1544.679663588981,282.75175671236025,1,0.9114864308150271,1,0,0,1
EDOMEX - TLANEPANTLA,LHJ272C,2025-04-29,0.0039192997272727,0.0039192997272727,11.95,0.996,0,,11000.0,206.49865932567752,415.57502782857927,1916.8977030000003,1408.2117913838,0.8439942539792883,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-04-29,2025-04-29,1,3.5897,0.0,3.5897,0.0,3.5897,0.0,1,3.5897,0.0,1,3.5897,0.0,1,3.5897,0.0,1,3.5897,0.0,3.5897,0.0,consumption_gap,,1008.9559692382433,296.6228563102871,1,0.9572815914981662,1,0,0,1
EDOMEX - TLANEPANTLA,X56BGM,2025-07-12,0.1931944357272727,0.4315501575454545,302.04,0.913,0,,11000.0,33.207143620217906,535.7825394597913,2690.518267,1189.5235958519047,0.8979406880700127,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2024-08-16,2025-07-12,30,389.7633,0.0,1.181100909090909,0.0,49.9283,0.0,4,93.9553,0.0,8,175.8193,0.0,14,389.7633,0.0,30,32.480275,0.0,52.915,0.0,consumption_gap,,1128.8143567453117,305.30934975840034,1,0.9777815148752843,1,0,0,1
EDOMEX - TLANEPANTLA,403TL180,2025-04-01,0.7126377545454545,1.6294636172727273,84.35000000000001,0.673,0,,11000.0,65.74271911889083,461.4443182176726,0.0,2496.5074476065342,0.5307674708574306,0,monitor,FOLLOW_UP,Estado de M̩xico,2024-04-25,2025-04-01,149,5971.6630000000005,0.0,17.512208211143697,0.0,304.57,0.0,8,1519.255,0.0,37,2701.2060000000006,0.0,69,5971.6630000000005,0.0,149,497.6385833333334,0.0,1091.56,0.0,consumption_gap,,1205.9942834407059,205.36634048644842,1,0.970880007908534,1,0,0,1
EDOMEX - TLANEPANTLA,A2901C,2024-02-12,0.0087570172727272,0.0087570172727272,11.89,0.991,0,,11000.0,57.09511306914945,205.5648855095708,5355.68281,853.0875070660212,0.8344810675114841,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-02-12,2024-02-12,1,8.369,29.3,8.369,29.3,8.369,29.3,1,8.369,29.3,1,8.369,29.3,1,8.369,29.3,1,8.369,29.3,8.369,29.3,consumption_gap,,1416.5845215481136,292.847798596771,1,0.9841653621386152,1,0,0,1
EDOMEX - TLANEPANTLA,N66BPK,2025-07-28,0.2196317132727272,0.480383936090909,276.04,0.895,0,,11000.0,99.41018864961224,423.8034017704637,1128.1267030000008,2369.7078055689485,0.8188852084074737,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2024-10-14,2025-07-28,83,1163.1587,0.0,4.066988461538461,0.0,71.7574,0.0,7,191.6431,0.0,18,592.9807000000001,0.0,47,1163.1587,0.0,83,116.31587,0.0,274.734,0.0,consumption_gap,,1485.0227544880327,217.65705466688217,1,0.964852712706685,1,0,0,1
EDOMEX - ECATEPEC,418C,2025-01-04,0.5364822518181818,0.9075628645454548,222.03,0.746,0,,11000.0,48.05930384890683,124.19088876598418,658.2884899999995,724.1535974736092,0.5649427872940358,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2024-08-28,2025-01-04,80,1143.314,0.0,8.932140625,0.0,471.7269999999999,0.0,21,491.74299999999994,0.0,23,1143.314,0.0,80,1143.314,0.0,80,228.6628,0.0,651.5709999999999,0.0,consumption_gap,,940.9923333716396,283.7914751959201,0,0.9354588146705086,1,0,0,1
EDOMEX - TLANEPANTLA,A7764J,2024-12-01,0.0193438718181818,0.0193438718181818,11.77,0.981,0,,11000.0,104.08563725638622,34.899047671085626,4996.877409999999,1427.05882570514,0.8690436944648464,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-12-01,2024-12-01,1,17.009,0.0,17.009,0.0,17.009,0.0,1,17.009,0.0,1,17.009,0.0,1,17.009,0.0,1,17.009,0.0,17.009,0.0,consumption_gap,,1454.4250743245161,244.5994958720002,1,0.982840624613173,1,0,0,1
EDOMEX - TLANEPANTLA,PEP7595,2025-01-12,0.2299390027272727,0.2299390027272727,148.18,0.878,0,,11000.0,72.97930374232024,474.82904378691046,1759.330969999999,1863.442110995734,0.9205211370946766,1,restructure-full,PIA_OPCIONES,Estado de M̩xico,2024-02-20,2025-01-12,16,205.353,0.0,0.6279908256880733,0.0,16.037,0.0,3,16.037,0.0,3,16.037,0.0,3,205.353,0.0,16,18.668454545454548,0.0,172.387,0.0,consumption_gap,,1404.3698906754644,284.9351957233834,2,0.920282109085332,1,0,0,1
EDOMEX - ECATEPEC,NZJ2375,2025-07-24,0.2446581676363636,0.5117250821818182,274.5,0.879,0,,11000.0,18.364533951723306,484.8054691389993,2218.004096,1340.0767682833618,0.8602127723351646,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-09-18,2025-07-24,92,1372.0274000000002,1311.69,2.0326331851851855,1.9432444444444448,142.9158,0.0,9,187.3444,0.0,12,301.9544,99.19,20,391.6004,99.19,26,59.653365217391304,57.03,292.202,649.77,consumption_gap,,1526.2566133682715,225.6589093409596,1,0.9525332050672513,1,0,0,1
EDOMEX - TLANEPANTLA,W96AUN,2025-02-18,0.0176863627272727,0.0176863627272727,11.79,0.982,0,,11000.0,261.16889315094875,13.7585633493585,7387.59001,1669.2128419229168,0.789690915123735,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-02-18,2025-02-18,1,16.199,0.0,16.199,0.0,16.199,0.0,1,16.199,0.0,1,16.199,0.0,1,16.199,0.0,1,16.199,0.0,16.199,0.0,consumption_gap,,1530.3100935778796,277.39888626811944,1,0.9689092150585202,1,0,0,1
AGUASCALIENTES,A02925A,2025-07-31,0.520455572,1.119612858,172.32,0.749,0,,11000.0,91.67433212961343,568.6770083219842,0.0,1008.0033331743645,0.5522252335232208,1,advisor-review,PIA_OPCIONES,Aguascalientes,2022-11-02,2025-07-31,1000,32137.3382,0.0,32.10523296703297,0.0,1230.3438,0.0,33,3116.3882000000003,0.0,89,5833.0102,0.0,196,11846.0032,0.0,388,945.2158294117646,0.0,1149.15,0.0,consumption_gap,,1444.267891062314,215.06169044743288,0,0.9785053050295931,1,0,0,1
EDOMEX - TLANEPANTLA,LF95269,2024-12-23,0.729870289090909,0.8426856781818183,107.99,0.629,0,,11000.0,28.584643912914164,267.5398961431015,1029.2575399999994,1738.0690349336735,0.5598328562151085,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2024-09-07,2024-12-23,16,749.546,0.0,7.0051028037383185,0.0,326.305,0.0,7,696.067,0.0,15,749.546,0.0,16,749.546,0.0,16,187.3865,0.0,249.886,0.0,consumption_gap,,1033.141878984581,220.36946571881683,1,0.9824887917984519,1,0,0,1
