plaza_limpia,placa,fecha_dia,coverage_ratio_14d,coverage_ratio_30d,downtime_hours_30d,activity_drop_pct,protections_applied_last_12m,last_protection_at,expected_payment,gnv_credit_30d,bank_transfer,exposure_after_transfer,arrears_amount,risk_score,needs_protection,suggested_scenario,whatsapp_segment
EDOMEX - TLANEPANTLA,NVM9692,2025-01-27,0.2156690554545454,0.2156690554545454,127.37,0.873,0,,11000.0,2372.35961,3534.62,5093.020390000001,8627.64039,0.867,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NVN2055,2025-07-28,0.0330696441818181,0.0330696441818181,35.29,0.967,0,,11000.0,363.766086,5237.71,5398.523914,10636.233914,0.824,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NVP3635,2025-07-31,0.2288511451818181,0.5461745069999999,263.06,0.88,0,,11000.0,6007.919577,3454.1,1537.9804230000004,4992.080423,0.703,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NVS700A,2025-07-29,0.2423104845454545,0.4801866587272727,278.07,0.877,0,,11000.0,5282.0532459999995,4023.79,1694.1567540000005,5717.9467540000005,0.735,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NWC5697,2024-12-13,0.0190595536363636,0.0190595536363636,11.77,0.981,0,,11000.0,209.65509,6051.83,4738.51491,10790.34491,0.736,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NWD1976,2025-04-24,0.2104781454545454,0.474456959090909,280.46000000000004,0.889,0,,11000.0,5219.02655,2527.37,3253.6034500000005,5780.97345,0.741,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NWD2314,2025-07-12,0.0790884703636363,0.0790884703636363,57.03,0.921,0,,11000.0,869.973174,7426.77,2703.256825999999,10130.026826,0.882,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NWE4850,2024-07-04,0.2126886627272727,0.4517296718181818,285.23,0.895,0,,11000.0,4969.02639,2420.37,3610.60361,6030.97361,0.753,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NWE6364,2024-09-23,0.0174789172727272,0.0174789172727272,11.79,0.983,0,,11000.0,192.26809,9316.28,1491.4519099999998,10807.73191,0.737,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NWF7409,2025-02-18,0.2456089381818181,0.5420642963636364,268.38,0.884,0,,11000.0,5962.70726,2079.1,2958.19274,5037.29274,0.706,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NWH8687,2025-07-15,0.0138330088181818,0.0138330088181818,11.83,0.986,0,,11000.0,152.163097,3952.82,6895.016903,10847.836903,0.74,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NWK8907,2024-01-13,0.0371019618181818,0.0371019618181818,23.33,0.963,0,,11000.0,408.12158,6340.18,4251.698420000001,10591.878420000001,0.771,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NWM1788,2025-04-27,0.0090395994545454,0.0090395994545454,11.89,0.991,0,,11000.0,99.435594,6668.2,4232.364406,10900.564406,0.743,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NWR1656,2025-02-17,0.2314272409090908,0.2929249918181817,183.15,0.908,0,,11000.0,3222.1749099999997,4704.93,3072.89509,7777.82509,0.835,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NWR6510,2025-03-31,0.4746142227272727,1.0735641754545455,158.82999999999998,0.792,0,,11000.0,11809.20593,0.0,0.0,0.0,0.458,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,NWR8317,2025-07-30,0.2481883400909091,0.5389677237272728,265.92999999999995,0.873,0,,11000.0,5928.644961,4548.44,522.9150390000004,5071.355039,0.705,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NWT2578,2025-05-03,0.2071891415454545,0.4784207260909091,283.8,0.889,0,,11000.0,5262.627987,3395.2,2342.1720130000003,5737.372013,0.739,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NWU2870,2025-07-15,0.2453441771818181,0.516520609909091,272.15,0.878,0,,11000.0,5681.7267090000005,3120.59,2197.6832909999994,5318.2732909999995,0.717,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NWV5181,2025-05-26,0.2457621988181818,0.513162827,275.05,0.876,0,,11000.0,5644.791097,2961.75,2393.4589029999997,5355.208903,0.719,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NWY3792,2025-04-28,0.2100278811818181,0.4943224011818182,284.71999999999997,0.897,0,,11000.0,5437.546413,1891.77,3670.683587,5562.453587,0.732,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NXD1136,2024-12-31,0.1598132318181818,0.1598132318181818,131.83,0.901,0,,11000.0,1757.94555,6060.7,3181.35445,9242.05445,0.9,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NXF168A,2025-07-25,0.0996322304545454,0.0996322304545454,91.29,0.901,0,,11000.0,1095.954535,4325.9,5578.145465,9904.045465,0.93,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NXG9080,2024-01-21,0.2199991,0.4765492036363636,291.53000000000003,0.891,0,,11000.0,5242.0412400000005,3930.18,1827.7787599999997,5757.9587599999995,0.74,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NXH6263,2025-05-23,0.0375951987272727,0.0375951987272727,35.11,0.962,0,,11000.0,413.547186,3498.82,7087.6328140000005,10586.452814,0.82,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NXK3934,2025-07-30,0.2052835453636363,0.2936389317272727,182.32,0.903,0,,11000.0,3230.028249,6906.2,863.7717510000002,7769.971751,0.834,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NXK6292,2025-07-30,0.3121551984545455,0.6019725817272727,261.46000000000004,0.866,0,,11000.0,6621.698399,2545.56,1832.7416010000002,4378.301601,0.672,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NXK8810,2025-04-13,0.031367479090909,0.031367479090909,35.18,0.969,0,,11000.0,345.04227,8929.42,1725.53773,10654.95773,0.825,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NXR1067,2025-07-13,0.2223785559090909,0.4733723722727273,279.91999999999996,0.915,0,,11000.0,5207.096095000001,3390.8,2402.103904999999,5792.903904999999,0.746,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NXR9396,2025-02-03,0.2023587245454545,0.4318467136363636,280.1,0.916,0,,11000.0,4750.31385,2101.14,4148.54615,6249.68615,0.767,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NXU8505,2025-07-19,0.2488017455054545,0.5960007582327272,248.12,0.888,0,,11000.0,6556.00834056,3525.54,918.4516594400002,4443.99165944,0.68,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NXV2821,2025-01-15,0.0116445354545454,0.0116445354545454,11.86,0.988,0,,11000.0,128.08989,7489.77,3382.1401100000003,10871.91011,0.741,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NXW6665,2025-05-04,0.967111331798182,1.58926806078,94.81,0.528,0,,11000.0,17481.94866858,0.0,0.0,0.0,0.406,0,monitor,FOLLOW_UP
EDOMEX - TLANEPANTLA,NXY1429,2025-07-28,0.2762580954545454,0.6046733830909091,254.58,0.865,0,,11000.0,6651.407214,2421.74,1926.8527860000004,4348.592786,0.671,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,NXY5000,2024-09-12,0.103711809090909,0.103711809090909,67.5,0.896,0,,11000.0,1140.8299,6731.47,3127.700099999999,9859.1701,0.909,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NXZ2150,2025-06-17,0.2627468849090909,0.5637907154545454,267.25,0.869,0,,11000.0,6201.69787,3904.56,893.7421300000001,4798.30213,0.692,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NYB2200,2025-07-30,0.2581523470909091,0.5355831741818181,269.96,0.869,0,,11000.0,5891.414916,3466.89,1641.6950840000004,5108.585084,0.706,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NYD3632,2025-07-12,0.2017568131818181,0.4026457395454544,293.0,0.886,0,,11000.0,4429.103134999999,3341.99,3228.906865000001,6570.896865000001,0.776,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NYE3957,2025-07-18,0.1993192881818181,0.40780182,288.09000000000003,0.9,0,,11000.0,4485.82002,4543.76,1970.4199799999997,6514.17998,0.776,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NYF7608,2025-04-22,0.2909868109090909,0.4079917509090909,206.26,0.852,0,,11000.0,4487.90926,4578.73,1933.36074,6512.09074,0.766,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NYF7657,2025-04-04,0.2177502999999999,0.2177502999999999,149.04,0.884,0,,11000.0,2395.2533,7540.79,1063.9566999999997,8604.7467,0.868,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NYF8000,2025-07-31,0.1983548671818181,0.1983548671818181,139.82999999999998,0.883,0,,11000.0,2181.903539,4607.87,4210.226461000001,8818.096461000001,0.877,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NYJ2223,2025-07-27,0.2708671006363636,0.5646497318181819,268.64,0.862,0,,11000.0,6211.1470500000005,2658.05,2130.8029499999993,4788.8529499999995,0.69,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NYJY115A,2025-06-06,0.2184012201818181,0.4754807292727272,280.1,0.896,0,,11000.0,5230.288022,4542.34,1227.3719780000001,5769.711978,0.741,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NYM3174,2025-07-25,0.1976884437272727,0.4829648609999999,276.74,0.904,0,,11000.0,5312.613471,3432.1,2255.2865290000004,5687.386529,0.739,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NYM4040,2024-10-14,0.0072846109090909,0.0072846109090909,11.91,0.993,0,,11000.0,80.13072,8101.93,2817.9392800000005,10919.86928,0.745,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NYM9892,2024-12-01,0.0066177899999999,0.0066177899999999,11.92,0.993,0,,11000.0,72.79569,6292.16,4635.044309999999,10927.20431,0.745,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NYP4901,2024-10-20,0.0639671236363636,0.0639671236363636,46.08,0.936,0,,11000.0,703.63836,4420.2,5876.161639999999,10296.36164,0.847,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NYR2020,2025-06-05,0.073072443,0.073072443,102.93,0.949,0,,11000.0,803.796873,7617.81,2578.3931270000003,10196.203127,0.953,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NYT3731,2025-07-02,0.1123730655454545,0.1123730655454545,112.24,0.926,0,,11000.0,1236.103721,3697.52,6066.376279,9763.896279,0.929,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NYU1735,2025-07-16,0.1724186446363636,0.4003888946363636,288.96,0.901,0,,11000.0,4404.277841,2764.6,3831.122159,6595.722159,0.78,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NYU750B,2025-07-27,0.2637099025454545,0.4710634259999999,265.92,0.858,0,,11000.0,5181.6976859999995,3933.73,1884.5723140000005,5818.3023140000005,0.736,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NYW4034,2025-05-30,0.0131446174545454,0.0131446174545454,11.84,0.987,0,,11000.0,144.590792,8123.77,2731.6392079999987,10855.409208,0.74,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NYX6756,2025-07-31,0.1980860395454545,0.4570224137272727,280.63,0.897,0,,11000.0,5027.246551,4998.08,974.6734489999999,5972.753449,0.751,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NYX9511,2025-07-30,0.2183711247272727,0.5734196821818182,263.45,0.884,0,,11000.0,6307.616504,2175.16,2517.2234960000005,4692.383496,0.69,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NYZ2678,2024-12-11,0.0152838081818181,0.0152838081818181,11.82,0.985,0,,11000.0,168.12189,3969.17,6862.70811,10831.87811,0.739,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NZA2706,2025-06-23,0.1664873148181818,0.1664873148181818,98.62,0.869,0,,11000.0,1831.360463,8009.98,1158.6595369999995,9168.639537,0.891,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NZA4429,2025-03-09,0.2748889363636363,0.6278517818181818,253.95,0.86,0,,11000.0,6906.3696,1607.38,2486.2504,4093.6304,0.658,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NZB4926,2025-05-23,0.2972723205454545,0.6656202598181818,251.05,0.839,0,,11000.0,7321.822858,1539.69,2138.4871419999995,3678.1771419999995,0.635,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NZD3499,2025-07-08,0.2231250777272727,0.4820571940909091,290.36,0.897,0,,11000.0,5302.629135,2705.1,2992.270865,5697.370865,0.738,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NZD4088,2024-10-14,0.2622596399999999,0.45774225,291.19,0.865,0,,11000.0,5035.16475,3684.09,2280.74525,5964.83525,0.744,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NZE5695,2025-01-21,0.2120984027272727,0.2120984027272727,150.03,0.884,0,,11000.0,2333.08243,7190.9,1476.01757,8666.91757,0.871,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NZE6296,2024-09-30,0.2304212927272727,0.5273449745454545,270.91999999999996,0.878,0,,11000.0,5800.79472,3932.3,1266.90528,5199.20528,0.712,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NZG4949,2024-10-02,0.1680832254545454,0.1680832254545454,131.03,0.9,0,,11000.0,1848.91548,6633.57,2517.5145200000006,9151.08452,0.896,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NZG6214,2023-11-02,0.1503031636363636,0.1503031636363636,99.44,0.882,0,,11000.0,1653.3348,3786.41,5560.2552,9346.6652,0.901,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NZJ2346,2024-09-14,0.1050224736363636,0.1050224736363636,67.91,0.895,0,,11000.0,1155.24721,5066.2,4778.552790000001,9844.75279,0.909,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NZJ2375,2025-07-24,0.2446581676363636,0.5117250821818182,274.5,0.879,0,,11000.0,5628.975904,3153.02,2218.004096,5371.024096,0.72,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NZJ9353,2024-09-15,0.11204518,0.11204518,90.25,0.896,0,,11000.0,1232.49698,3794.24,5973.26302,9767.50302,0.923,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NZN1683,2025-03-20,0.15388947,0.15388947,98.89,0.875,0,,11000.0,1692.78417,4319.09,4988.125830000001,9307.215830000001,0.898,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NZN4071,2025-07-31,0.2460335292727272,0.5101172508181818,272.74,0.87,0,,11000.0,5611.289759,2613.52,2775.190241,5388.710241,0.719,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NZN4196,2025-07-24,0.2670060040909091,0.604073341909091,257.06,0.876,0,,11000.0,6644.806761000001,1639.15,2716.043238999999,4355.193238999999,0.673,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NZN7779,2024-11-13,0.1393394490909091,0.1393394490909091,144.72,0.917,0,,11000.0,1532.73394,5965.74,3501.52606,9467.26606,0.914,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NZN9885,2025-07-20,0.2556046942727272,0.5504302179090909,266.77,0.872,0,,11000.0,6054.732397,3575.51,1369.757603,4945.267603,0.699,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NZP212B,2025-06-28,0.0090614358181818,0.0090614358181818,11.89,0.991,0,,11000.0,99.675794,3727.46,7172.864205999999,10900.324206,0.743,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NZS2931,2025-03-12,0.0174898354545454,0.0174898354545454,11.79,0.983,0,,11000.0,192.38819,6362.16,4445.4518100000005,10807.61181,0.737,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NZS8009,2025-02-16,0.0975758681818181,0.0975758681818181,56.43,0.902,0,,11000.0,1073.33455,7636.85,2289.81545,9926.66545,0.867,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NZT1108,2025-07-28,0.0548672981818181,0.0548672981818181,46.31,0.945,0,,11000.0,603.5402799999999,7784.81,2611.6497200000003,10396.45972,0.855,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NZT1226,2025-04-06,0.2437648218181818,0.57211475,257.43,0.898,0,,11000.0,6293.26225,3713.82,992.9177500000001,4706.73775,0.694,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NZT3779,2025-07-26,0.2293713379090909,0.5426341737272727,272.06,0.881,0,,11000.0,5968.975911,2862.37,2168.6540889999997,5031.024089,0.705,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NZT5678,2025-07-29,0.1004853771818181,0.2612695899090909,316.56,0.943,0,,11000.0,2873.965489,6438.54,1687.4945109999999,8126.034511,0.858,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NZT6199,2025-07-30,0.2206539492727273,0.4379363129090908,286.22,0.881,0,,11000.0,4817.2994419999995,2747.91,3434.7905580000006,6182.7005580000005,0.757,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NZU3316,2025-07-18,0.2136740589090909,0.4437382662727273,283.6,0.893,0,,11000.0,4881.120929000001,3160.32,2958.559070999999,6118.879070999999,0.757,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NZU5285,2025-02-21,0.1850660527272727,0.39738348,284.15,0.904,0,,11000.0,4371.21828,2690.05,3938.7317199999998,6628.78172,0.782,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NZV2611,2025-04-04,0.0091057636363636,0.0091057636363636,11.89,0.991,0,,11000.0,100.1634,6327.25,4572.5866000000005,10899.8366,0.743,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NZV8496,2025-06-02,0.1438414024545454,0.1896704706363636,205.53,0.94,0,,11000.0,2086.375177,4770.89,4142.734823,8913.624823,0.893,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NZW4553,2024-02-11,0.0994589563636363,0.0994589563636363,67.77,0.901,0,,11000.0,1094.04852,4403.75,5502.20148,9905.95148,0.913,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NZW4847,2025-01-18,0.1746164645454545,0.1746164645454545,108.8,0.873,0,,11000.0,1920.78111,6819.11,2260.1088900000004,9079.21889,0.887,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NZY4328,2025-07-28,0.2262409073636363,0.2631192500909091,165.79,0.882,0,,11000.0,2894.3117509999997,3958.07,4147.618249000001,8105.688249000001,0.845,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NZY5605,2025-07-22,0.2120327221818182,0.4443932683636363,283.45,0.907,0,,11000.0,4888.325951999999,2833.88,3277.7940480000007,6111.674048000001,0.759,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NZY8710,2025-07-31,0.2266255829090908,0.572244421,258.87,0.878,0,,11000.0,6294.688631,1781.12,2924.191369,4705.311369,0.689,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,P000037,2025-07-14,0.0392044613636363,0.0392044613636363,34.97,0.961,0,,11000.0,431.24907499999995,5953.3,4615.450925,10568.750925,0.818,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,P000400,2024-12-22,0.037221799090909,0.037221799090909,11.55,0.963,0,,11000.0,409.43979,5102.31,5488.250209999999,10590.56021,0.722,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,P0320,2025-07-10,0.2752200563636363,0.5226657645454545,243.31,0.888,0,,11000.0,5749.32341,2738.56,2512.11659,5250.67659,0.716,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,P06ATS,2025-07-31,0.2179926031818181,0.4764337694545454,281.45000000000005,0.89,0,,11000.0,5240.771464,2543.27,3215.9585359999996,5759.228536,0.74,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,P08BJB,2025-07-26,0.241600366,0.4036386850909091,227.22,0.878,0,,11000.0,4440.025536,4971.76,1588.2144639999997,6559.974464,0.774,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,P08BJW,2024-02-02,0.1126745209090909,0.1126745209090909,78.36,0.887,0,,11000.0,1239.41973,8374.6,1385.98027,9760.58027,0.921,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,P33ATH,2025-05-28,0.0973202485454545,0.0973202485454545,79.28,0.903,0,,11000.0,1070.522734,5945.36,3984.117266,9929.477266,0.932,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,P43AMA,2024-12-22,0.1038094036363636,0.1038094036363636,67.73,0.896,0,,11000.0,1141.90344,6760.67,3097.42656,9858.09656,0.91,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,P801079,2024-11-07,0.0571960790909091,0.0571960790909091,34.41,0.943,0,,11000.0,629.15687,8507.24,1863.6031299999995,10370.84313,0.803,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,P801561,2025-01-21,0.0015602081818181,0.0015602081818181,11.98,0.998,0,,11000.0,17.16229,9876.84,1105.9977099999996,10982.83771,0.749,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,P802066,2025-02-08,0.0318554072727272,0.0318554072727272,23.43,0.968,0,,11000.0,350.40948,7115.1,3534.4905199999994,10649.59052,0.775,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,P802435,2024-11-20,0.512644319090909,0.7918325254545454,170.53,0.757,0,,11000.0,8710.15778,1909.43,380.4122200000004,2289.8422200000005,0.555,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,P802460,2025-03-26,0.1335359145454545,0.2435343909090909,244.93,0.938,0,,11000.0,2678.8783,7032.72,1288.4016999999994,8321.1217,0.866,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,P802569,2024-12-11,0.67565644,0.67565644,93.3,0.583,0,,11000.0,7432.22084,2764.57,803.2091599999999,3567.77916,0.579,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,P803046,2025-04-12,0.77803377,1.1119912645454546,138.18,0.612,0,,11000.0,12231.90391,0.0,0.0,0.0,0.422,0,monitor,FOLLOW_UP
EDOMEX - TLANEPANTLA,P803547,2024-09-09,0.0136466354545454,0.0136466354545454,11.84,0.986,0,,11000.0,150.11299,3783.27,7066.61701,10849.88701,0.74,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,PAA6858,2025-07-31,0.2265926676363636,0.4867387712727272,275.21000000000004,0.892,0,,11000.0,5354.126483999999,1747.3,3898.5735160000004,5645.873516000001,0.735,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,PAA8087,2025-07-30,0.9246278527272724,1.982947518181818,101.81,0.513,0,,11000.0,21812.4227,0.0,0.0,0.0,0.403,0,monitor,FOLLOW_UP
EDOMEX - TLANEPANTLA,PAC6869,2025-07-31,0.4784325845454545,1.0299702406363638,187.95,0.781,0,,11000.0,11329.672647,0.0,0.0,0.0,0.456,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,PAE1032,2025-07-30,0.2422696505454545,0.5417116456363635,269.22,0.877,0,,11000.0,5958.8281019999995,2744.5,2296.6718980000005,5041.1718980000005,0.705,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,PAG663A,2025-04-20,0.0256446254545454,0.0256446254545454,23.54,0.974,0,,11000.0,282.09087999999997,6869.11,3848.7991200000006,10717.90912,0.78,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,PAJ2909,2025-04-21,0.25611344,0.55826133,265.79,0.866,0,,11000.0,6140.87463,3067.55,1791.5753699999996,4859.12537,0.694,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,PAJ5018,2024-06-05,0.2391115909090909,0.2648683354545454,164.63,0.889,0,,11000.0,2913.55169,6485.07,1601.37831,8086.44831,0.845,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,PAL6787,2025-07-21,0.242150282,0.540635502,271.74,0.871,0,,11000.0,5946.990522,1845.33,3207.679478,5053.009478,0.704,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,PAX7437,2024-10-25,0.2888667036363636,0.5715340636363636,286.13,0.859,0,,11000.0,6286.874699999999,2050.71,2662.4153000000006,4713.125300000001,0.686,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,PAY4740,2025-02-07,0.15658092,0.15658092,87.83,0.861,0,,11000.0,1722.39012,7197.6,2080.0098799999996,9277.60988,0.894,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,PAY7657,2025-07-30,0.228748911090909,0.4558088792727272,281.59999999999997,0.892,0,,11000.0,5013.897671999999,4840.97,1145.1323280000006,5986.102328000001,0.75,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,PAZ1744,2025-05-31,0.2419283481818181,0.5323793891818182,283.59000000000003,0.888,0,,11000.0,5856.173280999999,4613.47,530.3567190000003,5143.826719000001,0.711,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,PAZ3649,2025-04-14,0.2438697418181817,0.3194897745454545,180.71,0.884,0,,11000.0,3514.38752,6166.25,1319.3624799999998,7485.61248,0.817,1,restructure-full,PIA_OPCIONES
