placa,plaza,first_record_date,last_record_date,records_total,litros_total,recaudo_total,avg_daily_litros,avg_daily_recaudo,litros_30d,recaudo_30d,records_30d,litros_90d,recaudo_90d,records_90d,litros_180d,recaudo_180d,records_180d,litros_365d,recaudo_365d,records_365d,avg_30d_litros,avg_30d_recaudo,max_30d_litros,max_30d_recaudo
NHG251B,Estado de M̩xico,2025-02-26,2025-07-31,147,1986.2261999999998,0.0,12.897572727272726,0.0,323.30949999999996,0.0,23,1037.2702,0.0,74,1986.2261999999998,0.0,147,1986.2261999999998,0.0,147,331.0377,0.0,504.951,0.0
NHT5940,Estado de M̩xico,2024-06-20,2024-10-27,2,32.568,122.14,0.25246511627906976,0.9468217054263566,17.199,64.5,1,17.199,64.5,1,32.568,122.14,2,32.568,122.14,2,6.513599999999999,24.428,17.199,64.5
NHT9672,Estado de M̩xico,2023-09-29,2023-10-14,4,42.476,63.35,3.034,4.525,42.476,63.35,4,42.476,63.35,4,42.476,63.35,4,42.476,63.35,4,42.476,63.35,42.476,63.35
NHU5137,Estado de M̩xico,2025-01-15,2025-07-10,113,1277.5534,0.0,7.258826136363637,0.0,237.6899,0.0,22,693.7423999999999,0.0,61,1277.5534,0.0,113,1277.5534,0.0,113,212.92556666666667,0.0,233.6408,0.0
NHY2352,Estado de M̩xico,2025-04-16,2025-04-16,1,16.199,81.0,16.199,81.0,16.199,81.0,1,16.199,81.0,1,16.199,81.0,1,16.199,81.0,1,16.199,81.0,16.199,81.0
NJA3266,Estado de M̩xico,2023-09-15,2024-07-19,203,2239.37,0.0,7.270681818181818,0.0,308.075,0.0,26,648.9,0.0,57,1397.319,0.0,129,2239.37,0.0,203,203.5790909090909,0.0,283.505,0.0
NJB3707,Estado de M̩xico,2023-12-24,2025-01-19,27,771.136,0.0,1.9671836734693877,0.0,55.048,0.0,2,156.995,0.0,5,366.174,0.0,11,697.2090000000001,0.0,24,55.08114285714287,0.0,91.029,0.0
NJB4766,Estado de M̩xico,2023-09-19,2023-09-29,2,23.009999999999998,0.0,2.5566666666666666,0.0,23.009999999999998,0.0,2,23.009999999999998,0.0,2,23.009999999999998,0.0,2,23.009999999999998,0.0,2,23.009999999999998,0.0,23.009999999999998,0.0
NJK7453,Estado de M̩xico,2024-01-15,2024-08-17,22,377.43300000000005,0.0,1.7637056074766357,0.0,69.447,0.0,4,225.04100000000005,0.0,13,360.254,0.0,21,377.43300000000005,0.0,22,47.179125,0.0,117.804,0.0
NJT3199,Estado de M̩xico,2024-06-18,2024-10-14,2,30.018,165.11,0.25656410256410256,1.4111965811965814,18.039,99.22,1,18.039,99.22,1,30.018,165.11,2,30.018,165.11,2,7.5045,41.2775,18.039,99.22
NJT3798,Estado de M̩xico,2024-02-19,2024-02-19,1,15.019,75.1,15.019,75.1,15.019,75.1,1,15.019,75.1,1,15.019,75.1,1,15.019,75.1,1,15.019,75.1,15.019,75.1
NJU829B,Estado de M̩xico,2025-04-29,2025-04-29,1,16.2394,81.2,16.2394,81.2,16.2394,81.2,1,16.2394,81.2,1,16.2394,81.2,1,16.2394,81.2,1,16.2394,81.2,16.2394,81.2
NKH7900,Estado de M̩xico,2023-10-04,2025-07-31,253,4015.1489,15906.24,6.028752102102103,23.883243243243243,129.3369,517.3599999999999,8,212.9549,851.84,13,457.9739,1832.2,30,1178.6769,4647.2,75,174.57169130434787,691.575652173913,348.12,1393.0
NKH9513,Estado de M̩xico,2024-02-13,2024-07-16,24,279.216,0.0,1.813090909090909,0.0,16.9,0.0,1,134.181,0.0,11,279.216,0.0,24,279.216,0.0,24,46.536,0.0,79.271,0.0
NKK4840,Estado de M̩xico,2024-09-02,2024-09-17,15,197.765,0.0,14.126071428571427,0.0,197.765,0.0,15,197.765,0.0,15,197.765,0.0,15,197.765,0.0,15,197.76500000000001,0.0,197.76500000000001,0.0
NKN3733,Estado de M̩xico,2024-01-24,2024-01-24,1,2.299,0.0,2.299,0.0,2.299,0.0,1,2.299,0.0,1,2.299,0.0,1,2.299,0.0,1,2.299,0.0,2.299,0.0
NKP6417,Estado de M̩xico,2023-10-29,2024-04-11,12,174.40499999999997,0.0,1.057,0.0,16.33,0.0,1,28.82,0.0,2,174.40499999999997,0.0,12,174.40499999999997,0.0,12,29.067499999999995,0.0,117.67599999999999,0.0
NKT1129,Estado de M̩xico,2024-07-30,2024-07-30,1,16.469,0.0,16.469,0.0,16.469,0.0,1,16.469,0.0,1,16.469,0.0,1,16.469,0.0,1,16.469,0.0,16.469,0.0
NKW1174,Estado de M̩xico,2024-02-03,2025-07-04,141,1834.3715000000002,2946.5399999999995,3.548107350096712,5.699303675048355,63.4878,380.94,5,123.17549999999997,739.1400000000001,11,139.1555,835.0799999999999,12,501.2305,2485.2,40,101.90952777777778,163.69666666666666,299.947,614.4
NLD8153,Estado de M̩xico,2023-11-08,2023-12-16,24,278.756,1175.54,7.335684210526315,30.935263157894735,200.029,900.8,16,278.756,1175.54,24,278.756,1175.54,24,278.756,1175.54,24,139.378,587.77,220.387,912.75
NLK6258,Estado de M̩xico,2024-09-02,2025-07-30,117,1653.0065999999997,0.0,5.009110909090908,0.0,121.4655,0.0,9,380.6681,0.0,29,529.5935999999999,0.0,40,1653.0065999999997,0.0,117,137.75055,0.0,245.032,0.0
NLS360A,Estado de M̩xico,2024-11-15,2025-07-31,177,2549.9736000000003,14055.419999999998,9.92207626459144,54.69035019455252,194.65630000000002,969.4199999999998,15,648.1206000000001,3392.64,47,1630.9786,9147.240000000002,116,2549.9736000000003,14055.419999999998,177,283.33040000000005,1561.7133333333334,420.794,2377.62
NLZ606A,Estado de M̩xico,2024-08-30,2025-07-31,369,4696.6656,4.34,14.019897313432837,0.012955223880597014,374.7231,0.0,28,1211.7277999999997,0.0,94,2457.7196,0.0,193,4696.6656,4.34,369,391.3888,0.36166666666666664,488.761,4.34
NNF5462,Estado de M̩xico,2023-10-04,2024-04-05,92,1344.599,4963.3,7.3076032608695645,26.974456521739132,45.248999999999995,181.07999999999998,3,353.169,1213.5600000000002,23,1301.092,4963.3,89,1344.599,4963.3,92,192.08557142857143,709.0428571428572,481.397,1934.14
NNN9753,Estado de M̩xico,2025-07-24,2025-07-28,4,31.5855,0.0,10.5285,0.0,31.5855,0.0,4,31.5855,0.0,4,31.5855,0.0,4,31.5855,0.0,4,31.5855,0.0,31.5855,0.0
NNX1745,Estado de M̩xico,2023-10-16,2024-03-12,90,1325.52,5180.5599999999995,9.017142857142858,35.241904761904756,260.907,919.52,18,709.5450000000001,2715.1600000000003,47,1325.52,5180.5599999999995,90,1325.52,5180.5599999999995,90,265.104,1036.112,375.946,1504.68
NNY176A,Estado de M̩xico,2024-09-06,2025-07-31,384,4756.2348,28095.24,14.545060550458716,85.91816513761468,513.0542999999999,3078.4200000000005,39,1588.4874000000002,9531.24,124,2989.4628000000002,17855.879999999997,237,4756.2348,28095.24,384,432.3849818181818,2554.112727272727,559.1697,3355.14
NPD9651,Estado de M̩xico,2024-09-16,2025-06-30,27,308.54549999999995,565.0,1.0788304195804195,1.9755244755244756,35.2885,0.0,3,35.2885,0.0,3,118.6515,416.85,10,308.54549999999995,565.0,27,30.85455,56.5,127.42999999999999,266.25
NPM6657,Estado de M̩xico,2023-10-21,2024-03-09,14,200.527,754.32,1.4323357142857143,5.388000000000001,12.05,0.0,1,40.929,115.56,3,200.527,754.32,14,200.527,754.32,14,40.1054,150.86399999999998,126.498,506.28
NPP1204,Estado de M̩xico,2024-09-29,2025-02-15,3,31.006999999999998,116.29,0.22307194244604314,0.8366187050359712,5.479,20.55,1,5.479,20.55,1,31.006999999999998,116.29,3,31.006999999999998,116.29,3,6.2014,23.258000000000003,25.528,95.74000000000001
NPR7970,Estado de M̩xico,2023-11-09,2024-10-24,25,389.825,0.0,1.1169770773638967,0.0,226.64599999999996,0.0,14,345.798,0.0,22,361.347,0.0,23,389.825,0.0,25,32.485416666666666,0.0,184.099,0.0
NPU6648,Estado de M̩xico,2024-09-14,2024-09-14,1,15.649,0.0,15.649,0.0,15.649,0.0,1,15.649,0.0,1,15.649,0.0,1,15.649,0.0,1,15.649,0.0,15.649,0.0
NRA8543,Estado de M̩xico,2024-02-21,2024-03-07,2,26.448,99.19,1.8891428571428572,7.085,26.448,99.19,2,26.448,99.19,2,26.448,99.19,2,26.448,99.19,2,26.448,99.19,26.448,99.19
NRD541A,Estado de M̩xico,2025-07-03,2025-07-19,3,21.8106,109.0,1.3631625,6.8125,21.8106,109.0,3,21.8106,109.0,3,21.8106,109.0,3,21.8106,109.0,3,21.8106,109.0,21.8106,109.0
NSF7001,Estado de M̩xico,2024-06-18,2024-11-26,48,688.441,0.0,4.276031055900622,0.0,229.451,0.0,17,505.20200000000006,0.0,36,688.441,0.0,48,688.441,0.0,48,114.74016666666667,0.0,239.526,0.0
NSG8670,Estado de M̩xico,2023-10-07,2024-11-04,5,54.048,126.45,0.1375267175572519,0.3217557251908397,15.299,76.5,1,15.299,76.5,1,15.299,76.5,1,44.059000000000005,76.5,4,3.8605714285714288,9.032142857142857,20.35,76.5
NSM4747,Estado de M̩xico,2024-10-03,2024-10-07,2,22.369,0.0,7.456333333333333,0.0,22.369,0.0,2,22.369,0.0,2,22.369,0.0,2,22.369,0.0,2,22.369,0.0,22.369,0.0
NSV2306,Estado de M̩xico,2023-11-17,2024-03-13,24,316.62,1742.49,2.72948275862069,15.02146551724138,43.019999999999996,236.77,3,206.95999999999998,1138.91,15,316.62,1742.49,24,316.62,1742.49,24,79.155,435.6225,119.37,656.8399999999999
NSV5525,Estado de M̩xico,2024-02-02,2024-02-02,1,6.309,0.0,6.309,0.0,6.309,0.0,1,6.309,0.0,1,6.309,0.0,1,6.309,0.0,1,6.309,0.0,6.309,0.0
NSZ793A,Estado de M̩xico,2024-10-25,2025-07-29,28,414.38879999999995,0.0,1.4959884476534293,0.0,49.4787,0.0,3,167.2458,0.0,11,239.1108,0.0,16,414.38879999999995,0.0,28,41.43888,0.0,73.1984,0.0
NTA5765,Estado de M̩xico,2025-02-06,2025-02-06,1,11.849,0.0,11.849,0.0,11.849,0.0,1,11.849,0.0,1,11.849,0.0,1,11.849,0.0,1,11.849,0.0,11.849,0.0
NTC2304,Estado de M̩xico,2024-11-30,2024-11-30,1,10.008,0.0,10.008,0.0,10.008,0.0,1,10.008,0.0,1,10.008,0.0,1,10.008,0.0,1,10.008,0.0,10.008,0.0
NTD3059,Estado de M̩xico,2024-09-25,2024-09-25,2,25.418,0.0,25.418,0.0,25.418,0.0,2,25.418,0.0,2,25.418,0.0,2,25.418,0.0,2,25.418,0.0,25.418,0.0
NTD7180,Estado de M̩xico,2024-11-21,2024-11-21,1,12.589,0.0,12.589,0.0,12.589,0.0,1,12.589,0.0,1,12.589,0.0,1,12.589,0.0,1,12.589,0.0,12.589,0.0
NTD7979,Estado de M̩xico,2025-03-06,2025-07-29,7,139.2877,0.0,0.9606048275862069,0.0,119.5987,0.0,6,119.5987,0.0,6,139.2877,0.0,7,139.2877,0.0,7,27.85754,0.0,119.5987,0.0
NTD7982,Estado de M̩xico,2025-02-15,2025-07-31,45,588.9503,0.0,3.5693957575757573,0.0,261.55139999999994,0.0,20,517.9233,0.0,39,588.9503,0.0,45,588.9503,0.0,45,98.15838333333333,0.0,216.8023,0.0
NTE1249,Estado de M̩xico,2025-05-04,2025-07-13,7,117.52629999999999,0.0,1.7032797101449275,0.0,54.828199999999995,0.0,3,117.52629999999999,0.0,7,117.52629999999999,0.0,7,117.52629999999999,0.0,7,39.17543333333334,0.0,45.3086,0.0
NTJ047A,Estado de M̩xico,2025-04-25,2025-07-06,18,244.2633,84.8,3.440328169014084,1.1943661971830986,127.9665,84.8,10,244.2633,84.8,18,244.2633,84.8,18,244.2633,84.8,18,81.42110000000001,28.266666666666666,117.8064,84.8
NTK1467,Estado de M̩xico,2024-11-17,2025-05-17,81,1069.1386,6100.7,5.939658888888889,33.89277777777777,25.278599999999997,176.95999999999998,2,25.278599999999997,176.95999999999998,2,1045.5605999999998,6100.699999999999,79,1069.1386,6100.7,81,152.73408571428567,871.5285714285714,481.035,2654.2799999999997
NTK9602,Estado de M̩xico,2023-09-13,2025-01-11,350,4193.918,0.0,8.629460905349793,0.0,211.93400000000003,0.0,16,845.0500000000002,0.0,68,1450.7219999999998,0.0,120,2814.515,0.0,233,246.7010588235294,0.0,352.848,0.0
NTS6641,Estado de M̩xico,2024-07-16,2024-07-16,1,15.229,0.0,15.229,0.0,15.229,0.0,1,15.229,0.0,1,15.229,0.0,1,15.229,0.0,1,15.229,0.0,15.229,0.0
NTT7520,Estado de M̩xico,2024-08-27,2025-03-09,7,82.681,0.0,0.42839896373056996,0.0,41.283,0.0,4,74.10199999999999,0.0,6,74.10199999999999,0.0,6,82.681,0.0,7,11.811571428571428,0.0,39.615,0.0
NTU4623,Estado de M̩xico,2023-09-13,2023-10-13,23,260.568,0.0,8.985103448275861,0.0,260.568,0.0,23,260.568,0.0,23,260.568,0.0,23,260.568,0.0,23,130.284,0.0,250.999,0.0
NUA336A,Estado de M̩xico,2025-02-01,2025-07-23,69,870.1842999999999,0.0,5.088797076023392,0.0,176.18419999999998,0.0,14,607.6093,0.0,48,870.1842999999999,0.0,69,870.1842999999999,0.0,69,145.03071666666668,0.0,323.6187,0.0
NUD6464,Estado de M̩xico,2024-08-26,2025-07-21,5,57.1554,224.55,0.17425426829268292,0.6846036585365854,12.2494,0.0,1,12.2494,0.0,1,12.2494,0.0,1,57.1554,224.55,5,5.195945454545455,20.413636363636364,36.217,181.1
NUH9419,Estado de M̩xico,2024-05-18,2024-10-19,86,1294.5759999999998,0.0,8.461281045751633,0.0,158.683,0.0,10,240.252,0.0,16,1294.5759999999998,0.0,86,1294.5759999999998,0.0,86,215.76266666666666,0.0,572.3340000000001,0.0
NUJ4051,Estado de M̩xico,2024-02-08,2024-04-30,4,49.257,0.0,0.6006951219512194,0.0,20.929000000000002,0.0,2,49.257,0.0,4,49.257,0.0,4,49.257,0.0,4,16.419,0.0,28.328,0.0
NUJ6630,Estado de M̩xico,2024-03-01,2025-07-25,194,2629.9107,0.0,5.156687647058823,0.0,16.3995,0.0,1,159.3352,0.0,13,760.1047,0.0,65,1487.4726999999998,0.0,116,146.10614999999999,0.0,271.192,0.0
NUK9880,Estado de M̩xico,2025-03-15,2025-03-15,1,14.969,56.14,14.969,56.14,14.969,56.14,1,14.969,56.14,1,14.969,56.14,1,14.969,56.14,1,14.969,56.14,14.969,56.14
NUP773A,Estado de M̩xico,2025-01-26,2025-07-25,101,1304.6471999999999,1143.8,7.24804,6.354444444444444,217.9606,879.95,17,750.5585000000001,882.25,58,1284.6792,1043.9499999999998,99,1304.6471999999999,1143.8,101,186.37817142857142,163.40000000000003,461.4903,795.7
NUS5749,Estado de M̩xico,2023-10-28,2025-04-03,272,3125.203,0.0,5.986978927203065,0.0,277.87,0.0,22,706.673,0.0,53,1202.269,0.0,98,2159.912,0.0,189,173.62238888888888,0.0,433.863,0.0
NUT2155,Estado de M̩xico,2025-02-01,2025-02-01,1,8.489,0.0,8.489,0.0,8.489,0.0,1,8.489,0.0,1,8.489,0.0,1,8.489,0.0,1,8.489,0.0,8.489,0.0
NUT3437,Estado de M̩xico,2024-10-01,2025-07-23,12,118.9734,221.98000000000002,0.40467142857142857,0.7550340136054422,9.259400000000001,37.970000000000006,2,9.259400000000001,37.970000000000006,2,41.5774,37.970000000000006,4,118.9734,221.98000000000002,12,11.89734,22.198,34.757000000000005,142.51
NUT6571,Estado de M̩xico,2025-06-17,2025-07-20,3,47.828100000000006,0.0,1.4493363636363639,0.0,31.6488,0.0,2,47.828100000000006,0.0,3,47.828100000000006,0.0,3,47.828100000000006,0.0,3,23.914050000000003,0.0,31.6488,0.0
NUW7185,Estado de M̩xico,2024-04-26,2024-04-26,1,14.249,0.0,14.249,0.0,14.249,0.0,1,14.249,0.0,1,14.249,0.0,1,14.249,0.0,1,14.249,0.0,14.249,0.0
NUZ7516,Estado de M̩xico,2025-03-02,2025-07-22,5,55.04769999999999,0.0,0.39040921985815596,0.0,25.549699999999998,0.0,3,25.549699999999998,0.0,3,55.04769999999999,0.0,5,55.04769999999999,0.0,5,11.009539999999998,0.0,25.549699999999998,0.0
NVA1155,Estado de M̩xico,2025-04-10,2025-05-17,4,54.267,0.0,1.4666756756756758,0.0,27.749000000000002,0.0,2,54.267,0.0,4,54.267,0.0,4,54.267,0.0,4,27.1335,0.0,43.627300000000005,0.0
NVK163A,Estado de M̩xico,2025-03-16,2025-07-18,3,41.0878,0.0,0.3340471544715447,0.0,12.7898,0.0,1,12.7898,0.0,1,41.0878,0.0,3,41.0878,0.0,3,8.21756,0.0,28.298000000000002,0.0
NVM9692,Estado de M̩xico,2024-04-06,2025-01-27,12,187.761,0.0,0.6364779661016949,0.0,30.619,0.0,2,30.619,0.0,2,156.703,0.0,10,187.761,0.0,12,18.7761,0.0,94.856,0.0
NVN2055,Estado de M̩xico,2025-06-15,2025-07-28,3,30.2886,85.57,0.7211571428571428,2.037380952380952,22.2594,55.46,2,30.2886,85.57,3,30.2886,85.57,3,30.2886,85.57,3,15.1443,42.785,15.4988,55.46
NVP3635,Estado de M̩xico,2023-11-06,2025-07-31,54,814.1496999999999,4417.5599999999995,1.2882115506329113,6.989810126582277,14.6897,80.79,1,91.1867,501.54,6,121.5947,668.79,8,231.1597,1209.5499999999997,16,37.00680454545455,200.7981818181818,283.96500000000003,1562.61
NVS700A,Estado de M̩xico,2025-04-04,2025-07-29,59,768.0197000000001,357.21000000000004,6.678432173913044,3.1061739130434787,237.7528,334.90999999999997,18,601.6418,357.21,45,768.0197000000001,357.21000000000004,59,768.0197000000001,357.21000000000004,59,192.00492500000001,89.3025,211.5621,334.90999999999997
NWC5697,Estado de M̩xico,2024-12-13,2024-12-13,1,16.759,76.67,16.759,76.67,16.759,76.67,1,16.759,76.67,1,16.759,76.67,1,16.759,76.67,1,16.759,76.67,16.759,76.67
NWD1976,Estado de M̩xico,2023-09-13,2025-04-24,78,1032.797,903.84,1.7534753820033957,1.534533106960951,26.310000000000002,0.0,2,55.550000000000004,82.14,4,104.03,82.14,8,122.09,190.56,9,51.63985,45.192,190.757,377.76
NWD2314,Estado de M̩xico,2025-04-18,2025-07-12,5,72.4374,289.76,0.86235,3.4495238095238094,26.3694,105.47999999999999,2,72.4374,289.76,5,72.4374,289.76,5,72.4374,289.76,5,24.145799999999998,96.58666666666666,46.068,184.28
NWE4850,Estado de M̩xico,2023-10-05,2024-07-04,59,707.438,0.0,2.600875,0.0,25.61,0.0,2,234.129,0.0,18,611.971,0.0,50,707.438,0.0,59,70.7438,0.0,194.189,0.0
NWE6364,Estado de M̩xico,2024-09-23,2024-09-23,1,16.009,0.0,16.009,0.0,16.009,0.0,1,16.009,0.0,1,16.009,0.0,1,16.009,0.0,1,16.009,0.0,16.009,0.0
NWF7409,Estado de M̩xico,2024-01-23,2025-02-18,95,1392.3129999999999,6.62,3.5609028132992324,0.0169309462915601,43.489000000000004,0.0,3,261.03099999999995,0.0,18,585.0509999999998,0.0,39,1230.455,3.68,85,99.45092857142856,0.47285714285714286,161.858,2.94
NWH8687,Estado de M̩xico,2025-07-15,2025-07-15,1,12.6697,0.0,12.6697,0.0,12.6697,0.0,1,12.6697,0.0,1,12.6697,0.0,1,12.6697,0.0,1,12.6697,0.0,12.6697,0.0
NWK8907,Estado de M̩xico,2024-01-03,2024-01-13,2,35.458,0.0,3.9397777777777776,0.0,35.458,0.0,2,35.458,0.0,2,35.458,0.0,2,35.458,0.0,2,35.458,0.0,35.458,0.0
NWM1788,Estado de M̩xico,2025-04-27,2025-04-27,1,8.2794,0.0,8.2794,0.0,8.2794,0.0,1,8.2794,0.0,1,8.2794,0.0,1,8.2794,0.0,1,8.2794,0.0,8.2794,0.0
NWR1656,Estado de M̩xico,2024-08-28,2025-02-17,20,268.291,0.0,1.5598313953488372,0.0,15.759,0.0,1,15.759,0.0,1,268.291,0.0,20,268.291,0.0,20,44.71516666666667,0.0,192.707,0.0
NWR6510,Estado de M̩xico,2024-09-19,2025-03-31,54,1779.6880000000003,0.0,9.22118134715026,0.0,248.79500000000002,0.0,10,723.394,0.0,26,1616.054,0.0,48,1779.6880000000003,0.0,54,254.2411428571429,0.0,361.82,0.0
NWR8317,Estado de M̩xico,2024-11-23,2025-07-30,59,883.2340999999998,0.0,3.547124899598393,0.0,91.8065,0.0,6,194.0142,0.0,15,576.0161,0.0,40,883.2340999999998,0.0,59,98.13712222222223,0.0,144.16400000000002,0.0
NWT2578,Estado de M̩xico,2023-12-13,2025-05-03,77,930.2706999999999,4242.830000000001,1.8384796442687745,8.3850395256917,44.4277,222.14999999999998,3,98.0267,490.3,7,463.08969999999994,1955.7999999999997,36,652.1337,2851.5300000000007,53,54.72180588235294,249.57823529411763,167.927,839.7
NWU2870,Estado de M̩xico,2023-11-23,2025-07-15,45,681.5399,0.0,1.1377961602671118,0.0,111.85740000000001,0.0,7,232.51489999999998,0.0,15,416.61289999999997,0.0,28,669.7109,0.0,44,32.454280952380955,0.0,109.366,0.0
NWV5181,Estado de M̩xico,2024-08-28,2025-05-26,115,1343.7017,0.0,4.976672962962963,0.0,30.709699999999998,0.0,2,151.1487,0.0,10,525.7647000000001,0.0,38,1343.7017,0.0,115,134.37017,0.0,362.078,0.0
NWY3792,Estado de M̩xico,2023-09-20,2025-04-28,37,469.9283,2257.1600000000003,0.8032962393162393,3.858393162393163,30.1593,0.0,2,30.1593,0.0,2,56.429300000000005,0.0,4,116.42930000000001,366.37,10,23.496415000000002,112.85799999999999,158.142,698.49
NXD1136,Estado de M̩xico,2024-04-23,2024-12-31,12,144.45500000000004,722.25,0.5732341269841271,2.8660714285714284,29.923000000000002,149.55,3,60.95099999999999,304.7,5,126.917,634.5500000000001,10,144.45500000000004,722.25,12,16.050555555555555,80.25000000000001,53.567,267.85
NXF168A,Estado de M̩xico,2025-03-20,2025-07-25,8,91.2535,0.0,0.7185314960629922,0.0,15.6597,0.0,1,27.4495,0.0,2,91.2535,0.0,8,91.2535,0.0,8,18.250700000000002,0.0,63.804,0.0
NXG9080,Estado de M̩xico,2023-09-18,2024-01-21,33,432.64399999999995,0.0,3.461152,0.0,164.01200000000003,0.0,13,321.627,0.0,25,432.64399999999995,0.0,33,432.64399999999995,0.0,33,86.5288,0.0,139.332,0.0
NXH6263,Estado de M̩xico,2023-12-17,2025-05-23,3,33.8686,0.0,0.0647583173996176,0.0,10.5696,0.0,1,10.5696,0.0,1,10.5696,0.0,1,23.7196,0.0,2,1.881588888888889,0.0,13.15,0.0
NXK3934,Estado de M̩xico,2025-02-18,2025-07-30,20,268.94489999999996,1210.3200000000002,1.6704652173913042,7.517515527950311,41.6581,187.48000000000002,3,103.2769,464.77,8,268.94489999999996,1210.3200000000002,20,268.94489999999996,1210.3200000000002,20,44.82415,201.72000000000003,108.682,489.1
NXK6292,Estado de M̩xico,2024-01-03,2025-07-30,89,1179.1225000000002,4495.82,2.0578054101221643,7.846108202443281,217.8299,860.49,16,496.8406,1820.28,37,769.1095,3127.9300000000003,56,1112.1135000000002,4174.01,83,58.956125,224.791,289.787,848.99
NXK8810,Estado de M̩xico,2024-11-21,2025-04-13,3,28.377,0.0,0.19844055944055944,0.0,19.908,0.0,2,19.908,0.0,2,28.377,0.0,3,28.377,0.0,3,5.6754,0.0,15.839,0.0
NXR1067,Estado de M̩xico,2024-10-12,2025-07-13,71,786.2024999999999,0.0,2.879862637362637,0.0,23.319499999999998,0.0,2,23.319499999999998,0.0,2,37.4075,0.0,4,786.2024999999999,0.0,71,78.62025,0.0,333.085,0.0
NXR9396,Estado de M̩xico,2024-10-04,2025-02-03,68,789.7400000000001,0.0,6.473278688524591,0.0,328.8489999999998,0.0,31,722.3130000000001,0.0,62,789.7400000000001,0.0,68,789.7400000000001,0.0,68,157.948,0.0,344.226,0.0
NXU8505,Estado de M̩xico,2024-11-08,2025-07-19,86,1269.2547999999995,7464.070000000001,5.016817391304346,29.50225296442688,35.318599999999996,264.9,3,56.266799999999996,422.03,6,259.94480000000004,1746.7299999999998,20,1269.2547999999995,7464.070000000001,86,141.0283111111111,829.341111111111,535.915,2963.16
NXV2821,Estado de M̩xico,2025-01-15,2025-01-15,1,10.239,0.0,10.239,0.0,10.239,0.0,1,10.239,0.0,1,10.239,0.0,1,10.239,0.0,1,10.239,0.0,10.239,0.0
NXW6665,Estado de M̩xico,2024-12-27,2025-05-04,27,1165.3038999999999,3999.4700000000003,9.175621259842519,31.49188976377953,343.1069,1235.28,7,1110.8549,3999.4700000000003,26,1165.3038999999999,3999.4700000000003,27,1165.3038999999999,3999.4700000000003,27,233.06077999999997,799.8939999999999,624.519,2248.49
NXY1429,Estado de M̩xico,2023-09-21,2025-07-28,240,3584.9304,17070.4,5.311008,25.289481481481484,72.66890000000001,421.49,5,315.2921,1828.75,20,523.2314,2946.51,33,1706.4084,8767.16,115,155.86653913043483,742.1913043478263,547.223,2633.01
NXY5000,Estado de M̩xico,2024-09-04,2024-09-12,7,94.99,0.0,13.569999999999999,0.0,94.99,0.0,7,94.99,0.0,7,94.99,0.0,7,94.99,0.0,7,94.99,0.0,94.99,0.0
NXZ2150,Estado de M̩xico,2025-02-19,2025-06-17,78,1130.1458999999998,0.0,9.659366666666665,0.0,296.8222,0.0,19,840.2748999999999,0.0,57,1130.1458999999998,0.0,78,1130.1458999999998,0.0,78,282.53647500000005,0.0,319.771,0.0
NYB2200,Estado de M̩xico,2025-01-12,2025-07-30,146,2038.1458,0.0,10.293665656565656,0.0,359.9092,0.0,27,947.0708,0.0,67,1850.4207999999999,0.0,131,2038.1458,0.0,146,291.16368571428575,0.0,364.455,0.0
NYD3632,Estado de M̩xico,2024-01-27,2025-07-12,114,1254.5305,4506.48,2.362580979284369,8.486779661016948,119.6063,0.0,9,204.6025,0.0,17,277.33050000000003,0.0,24,551.1114999999999,349.2,46,69.6961388888889,250.36,194.64600000000002,1168.8
NYE3957,Estado de M̩xico,2023-09-18,2025-07-18,101,1329.3,7396.310000000001,1.9899700598802395,11.07232035928144,54.568000000000005,332.87,5,145.945,890.28,13,229.947,1342.04,22,344.269,2039.5199999999998,31,57.79565217391304,321.57869565217396,238.851,1457.51
NYF7608,Estado de M̩xico,2024-05-02,2025-04-22,21,343.276,1978.2600000000002,0.966974647887324,5.572563380281691,13.649,0.0,1,32.128,110.88,2,32.128,110.88,2,343.276,1978.2600000000002,21,28.606333333333335,164.85500000000002,118.333,710.1
