placa,overall_portfolio_risk,core_financial_risk,telemetry_enhancement_score,overall_risk_score,risk_category,projected_insurance_cost,coverage_ratio_30d,gnv_credit_30d,arrears_amount,expected_payment,coverage_risk,credit_utilization,arrears_risk,safety_risk_component,operational_risk_component,accident_risk_score,fuel_efficiency_proxy,unauthorized_use_risk,tampering_risk,total_safety_events,harsh_brake_events,overspeed_events,idling_events,after_hours_events,disconnect_events,hase_default_risk,scenario_type
J75BNH,0.2930108431313334,0.20347975217453707,0.0,0.2930108431313334,high,22972.904094060803,0.2755715183888889,4960.287331,13039.712669,18000.0,0.7244284816111111,0.3444643979861111,0.7244284816111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
F42BCG,0.285250301,0.19809048680555555,0.0,0.285250301,high,22898.402889599998,0.3253185833333333,5855.7345,12144.2655,18000.0,0.6746814166666667,0.40664822916666665,0.6746814166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A9862H,0.3004373435286667,0.2086370441171296,0.0,0.3004373435286667,high,23044.1984978752,0.2279657466111111,4103.383439,13896.616561,18000.0,0.7720342533888889,0.2849571832638889,0.772034253388889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
NES3833,0.3295227928306667,0.2288352727990741,0.0,0.3295227928306667,high,23323.4188111744,0.0415205587777777,747.370058,17252.629942,18000.0,0.9584794412222223,0.05190069847222222,0.9584794412222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A7778M,0.3155441238233333,0.21912786376620366,0.0,0.3155441238233333,high,23189.223588704,0.1311274113888889,2360.293405,15639.706595,18000.0,0.868872588611111,0.1639092642361111,0.868872588611111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A2525C,0.2944273273346667,0.2044634217601852,0.0,0.2944273273346667,high,22986.5023424128,0.2664914914444444,4796.846846,13203.153154,18000.0,0.7335085085555556,0.3331143643055556,0.7335085085555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A4096M,0.3075107378306667,0.2135491234935185,0.0,0.3075107378306667,high,23112.1030831744,0.1826234754444444,3287.222558,14712.777442,18000.0,0.8173765245555555,0.22827934430555555,0.8173765245555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A274JMF,0.275807892726,0.19153325883749997,0.0,0.275807892726,high,22807.755770169602,0.3858468415,6945.243147,11054.756853,18000.0,0.6141531585,0.482308551875,0.6141531585000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
NWR6510,0.23365354860666668,0.16225940875462963,0.0,0.23365354860666668,high,22403.074066624,0.6560669961111111,11809.20593,6190.79407,18000.0,0.3439330038888889,0.8200837451388889,0.34393300388888887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
L62AYS,0.2874248339580001,0.19960057913750004,0.0,0.2874248339580001,high,22919.2784059968,0.3113792695,5604.826851,12395.173149,18000.0,0.6886207305000001,0.389224086875,0.6886207305000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
7681JFL,0.29987720906200005,0.2082480618486111,0.0,0.29987720906200005,high,23038.8212069952,0.2315563521666666,4168.014339,13831.985661,18000.0,0.7684436478333334,0.28944544020833335,0.7684436478333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
ECO028,0.3319259573953333,0.23050413708009257,0.0,0.3319259573953333,high,23346.4891909952,0.0261156577222222,470.081839,17529.918161,18000.0,0.9738843422777778,0.03264457215277778,0.9738843422777779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
1912VLL28,0.33578474877333336,0.2331838533148148,0.0,0.33578474877333336,high,23383.533588224003,0.0013798155555555,24.83668,17975.16332,18000.0,0.9986201844444444,0.0017247694444444445,0.9986201844444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
PBW4091,0.2787276583886667,0.19356087388101853,0.0,0.2787276583886667,high,22835.7855205312,0.3671303949444444,6608.347108999999,11391.652891000002,18000.0,0.6328696050555556,0.4589129936805555,0.6328696050555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
NTK9602,0.2933362572333334,0.20370573418981483,0.0,0.2933362572333334,high,22976.02806944,0.2734855305555555,4922.739549999999,13077.260450000002,18000.0,0.7265144694444445,0.3418569131944444,0.7265144694444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
1712MDF162,0.31899980068,0.2215276393611111,0.0,0.31899980068,high,23222.398086528003,0.1089756366666666,1961.56146,16038.43854,18000.0,0.8910243633333335,0.13621954583333332,0.8910243633333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
PDE4380,0.32364220641333336,0.22475153223148148,0.0,0.32364220641333336,high,23266.965181567997,0.0792166255555555,1425.89926,16574.10074,18000.0,0.9207833744444445,0.09902078194444444,0.9207833744444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A9341M,0.3242815328586667,0.2251955089296296,0.0,0.3242815328586667,high,23273.1027154432,0.0751183791111111,1352.1308239999998,16647.869176,18000.0,0.9248816208888889,0.09389797388888887,0.9248816208888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A23757E,0.12121454101333334,0.0841767645925926,0.0,0.12121454101333334,high,21323.659593728,1.1186742655555555,20136.13678,0.0,18000.0,-0.11867426555555549,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A04344A,0.2172794774126667,0.15088852598101854,0.0,0.2172794774126667,high,22245.8829831616,0.7610289909444444,13698.521837,4301.478163,18000.0,0.23897100905555557,0.9512862386805556,0.23897100905555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
MKM030B,0.30502502367108,0.21182293310491665,0.0,0.30502502367108,high,23088.240227242368,0.19855754057,3574.03573026,14425.96426974,18000.0,0.80144245943,0.24819692571250002,0.8014424594299999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A02226A,0.23775896966666665,0.16511039560185184,0.0,0.23775896966666665,high,22442.4861088,0.6297501944444445,11335.5035,6664.496499999999,18000.0,0.37024980555555553,0.7871877430555556,0.37024980555555553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A5685J,0.3190655234800001,0.22157328019444447,0.0,0.3190655234800001,high,23223.029025408,0.1085543366666666,1953.97806,16046.02194,18000.0,0.8914456633333334,0.1356929208333333,0.8914456633333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
CR5779,-0.18023706229333333,-0.1251646265925926,0.0,-0.18023706229333333,high,18429.724201983998,2.6887346994444443,48397.22459,0.0,18000.0,-1.6887346994444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
838745J,0.19260877606853335,0.13375609449203704,0.0,0.19260877606853335,high,22009.04425025792,0.8553310236055556,15395.9584249,2604.0415751,18000.0,0.14466897639444443,1.0,0.14466897639444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A00383A,0.2329002352666667,0.16173627449074074,0.0,0.2329002352666667,high,22395.842258560002,0.6608959277777777,11896.1267,6103.873299999999,18000.0,0.3391040722222223,0.8261199097222223,0.33910407222222216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A05408A,0.21294160232133333,0.14787611272314813,0.0,0.21294160232133333,high,22204.2393822848,0.7888358825555556,14199.045886,3800.954114,18000.0,0.2111641174444444,0.9860448531944445,0.21116411744444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A-05504-A,0.225,0.0,0.625,0.225,high,22320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,309.576705773754,0.0,1.0,27360.0,316.0,10575.0,20894.0,0.0,685.0,0.6239343623546304,aggressive
A9254H,0.3346983187533334,0.23242938802314814,0.0,0.3346983187533334,high,23373.103860032,0.0083441105555555,150.19399,17849.80601,18000.0,0.9916558894444445,0.010430138194444445,0.9916558894444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
B05BJN,0.28735627251266666,0.19955296702268518,0.0,0.28735627251266666,high,22918.6202161216,0.3118187659444444,5612.737787,12387.262213,18000.0,0.6881812340555555,0.3897734574305556,0.6881812340555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
CR5643,-0.879059183232,-0.6104577661333334,0.0,-0.879059183232,high,11721.031840972799,6.328433246,113911.798428,0.0,18000.0,-5.328433246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
CR5837,0.23105607084933336,0.1604556047564815,0.0,0.23105607084933336,high,22378.138280153602,0.6727174945555555,12108.914902,5891.085098,18000.0,0.3272825054444445,0.8408968681944444,0.3272825054444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
PCE9619,0.27288594901248,0.18950413125866664,0.0,0.27288594901248,high,22779.705110519808,0.40457724992,7282.39049856,10717.60950144,18000.0,0.59542275008,0.5057215624,0.59542275008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A954AA,0.24762611439999999,0.1719625794444444,0.0,0.24762611439999999,high,22537.21069824,0.5664992666666667,10196.9868,7803.013199999999,18000.0,0.4335007333333333,0.7081240833333333,0.4335007333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
MRH677A,0.3287329499673333,0.2282867708106481,0.0,0.3287329499673333,high,23315.8363196864,0.0465836540555555,838.505773,17161.494227,18000.0,0.9534163459444445,0.058229567569444446,0.9534163459444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A00770A,0.2200846714666667,0.15283657740740741,0.0,0.2200846714666667,high,22272.81284608,0.7430469777777777,13374.8456,4625.154399999999,18000.0,0.25695302222222227,0.9288087222222222,0.2569530222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A03985A,0.1912507375819734,0.13281301220970373,0.0,0.1912507375819734,high,21996.007080786945,0.8593728048155554,15468.710486679998,2531.289513320002,18000.0,0.14062719518444455,1.0,0.14062719518444455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
Y64ANF,0.268600777928,0.18652831800555555,0.0,0.268600777928,high,22738.5674681088,0.4320462953333333,7776.833316,10223.166684,18000.0,0.5679537046666667,0.5400578691666666,0.5679537046666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A8143L,0.2867719339353334,0.1991471763439815,0.0,0.2867719339353334,high,22913.0105657792,0.3155645260555555,5680.161469,12319.838531,18000.0,0.6844354739444445,0.3944556575694444,0.6844354739444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A8527J,0.28463432026666663,0.19766272240740737,0.0,0.28463432026666663,high,22892.48947456,0.3292671777777778,5926.809200000001,12073.1908,18000.0,0.6707328222222222,0.41158397222222226,0.6707328222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
MFR854B,0.28871753753466667,0.20049828995462962,0.0,0.28871753753466667,high,22931.688360332802,0.3030927081111111,5455.668746,12544.331254,18000.0,0.6969072918888889,0.3788658851388889,0.6969072918888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A04249A,0.25012323491203337,0.17369669091113427,0.0,0.25012323491203337,high,22561.18305515552,0.5504920838972222,9908.85751015,8091.142489850001,18000.0,0.44950791610277785,0.6881151048715277,0.44950791610277785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A05001A,0.16306488838874666,0.1132395058255185,0.0,0.16306488838874666,high,21725.422928531967,0.9432592607477778,16978.66669346,1021.3333065400002,18000.0,0.05674073925222223,1.0,0.056740739252222235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
NZJ9353,0.32531835950666665,0.22591552743518517,0.0,0.32531835950666665,high,23283.056251264003,0.0684720544444444,1232.49698,16767.50302,18000.0,0.9315279455555556,0.08559006805555555,0.9315279455555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
NXZ2150,0.28225195179333334,0.1960082998564815,0.0,0.28225195179333334,high,22869.618737216002,0.3445387705555555,6201.69787,11798.30213,18000.0,0.6554612294444445,0.43067346319444444,0.6554612294444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A05016A,0.21463441942662004,0.14905168015737502,0.0,0.21463441942662004,high,22220.49042649555,0.7779844908549999,14003.72083539,3996.27916461,18000.0,0.22201550914500012,0.97248061356875,0.22201550914499998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A0278C,0.33485193888666664,0.23253606867129628,0.0,0.33485193888666664,high,23374.578613312,0.0073593661111111,132.46859,17867.53141,18000.0,0.9926406338888889,0.009199207638888889,0.9926406338888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A03966A,0.225850186226,0.15684040710138888,0.0,0.225850186226,high,22328.1617877696,0.7060885498333334,12709.593897,5290.406102999999,18000.0,0.29391145016666664,0.8826106872916667,0.29391145016666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
PEC1932,0.30420795738,0.2112555259583333,0.0,0.30420795738,high,23080.396390848,0.203795145,3668.31261,14331.68739,18000.0,0.796204855,0.25474393125,0.7962048549999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A2705K,0.31378478802000004,0.21790610279166667,0.0,0.31378478802000004,high,23172.333964992,0.142405205,2563.29369,15436.70631,18000.0,0.857594795,0.17800650625,0.857594795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
837757J,0.18451770520000008,0.1281372952777778,0.0,0.18451770520000008,high,21931.36996992,0.8794115916666666,15829.40865,2170.5913500000006,18000.0,0.1205884083333334,1.0,0.12058840833333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A5829B,0.33444861822,0.232255984875,0.0,0.33444861822,high,23370.706734912,0.009944755,179.00558999999998,17820.99441,18000.0,0.990055245,0.01243094375,0.990055245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A3757E,0.2855581233026666,0.19830425229351847,0.0,0.2855581233026666,high,22901.357983705602,0.3233453634444445,5820.216542,12179.783458,18000.0,0.6766546365555555,0.40418170430555556,0.6766546365555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A0748J,0.2898379077640001,0.20127632483611113,0.0,0.2898379077640001,high,22942.443914534404,0.2959108476666667,5326.3952580000005,12673.604742,18000.0,0.7040891523333332,0.3698885595833334,0.7040891523333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
NXY5000,0.3261128075333333,0.2264672274537037,0.0,0.3261128075333333,high,23290.68295232,0.0633794388888888,1140.8299,16859.1701,18000.0,0.9366205611111111,0.0792242986111111,0.936620561111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
NZN9885,0.2835256525593334,0.19689281427731484,0.0,0.2835256525593334,high,22881.8462645696,0.3363740220555555,6054.732397,11945.267603,18000.0,0.6636259779444444,0.42046752756944444,0.6636259779444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A04686A,0.23153225980716666,0.16078629153275462,0.0,0.23153225980716666,high,22382.709694148798,0.6696650012361111,12053.97002225,5946.02997775,18000.0,0.33033499876388894,0.8370812515451389,0.3303349987638889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A2464C,0.26881797689266673,0.18667915061990745,0.0,0.26881797689266673,high,22740.6525781696,0.4306539942777777,7751.771897,10248.228103,18000.0,0.5693460057222224,0.5383174928472222,0.5693460057222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
CR5902,0.30128898662400005,0.20922846293333333,0.0,0.30128898662400005,high,23052.3742715904,0.222506496,4005.116928,13994.883072,18000.0,0.777493504,0.27813312,0.7774935040000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A1185K,0.32792962899,0.22772890902083331,0.0,0.32792962899,high,23308.124438304003,0.0517331475,931.196655,17068.803345,18000.0,0.9482668525,0.064666434375,0.9482668525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
400TL319,0.17667438042400002,0.12269054196111111,0.0,0.17667438042400002,high,21856.0740520704,0.9027548201666666,16249.586763,1750.413237000001,18000.0,0.09724517983333336,1.0,0.09724517983333339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
MST069A,0.2801228964666667,0.19452978921296296,0.0,0.2801228964666667,high,22849.179806080003,0.3581865611111111,6447.3581,11552.6419,18000.0,0.641813438888889,0.4477332013888889,0.6418134388888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A04697A,0.23234023427351336,0.16134738491216205,0.0,0.23234023427351336,high,22390.46624902573,0.6644856777338888,11960.74219921,6039.257800789999,18000.0,0.3355143222661112,0.8306070971673611,0.33551432226611105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
P803547,0.3346990207533333,0.23242987552314812,0.0,0.3346990207533333,high,23373.110599232,0.0083396105555555,150.11299,17849.88701,18000.0,0.9916603894444445,0.010424513194444445,0.9916603894444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
PCK8847,0.283507933724,0.19688050953055555,0.0,0.283507933724,high,22881.6761637504,0.3364876043333333,6056.776878,11943.223122,18000.0,0.6635123956666666,0.42060950541666664,0.6635123956666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A01710A,0.25559648147133335,0.1774975565773148,0.0,0.25559648147133335,high,22613.726222124802,0.5154071700555556,9277.329061,8722.670939,18000.0,0.4845928299444444,0.6442589625694445,0.4845928299444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
NZA2706,0.3201282093206667,0.2223112564726852,0.0,0.3201282093206667,high,23233.230809478402,0.1017422479444444,1831.360463,16168.639537,18000.0,0.8982577520555556,0.12717780993055555,0.8982577520555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A9588H,0.27963671733600004,0.19419216481666668,0.0,0.27963671733600004,high,22844.512486425603,0.361303094,6503.455692,11496.544308,18000.0,0.6386969060000001,0.45162886750000003,0.6386969060000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A05274A,0.2182204537806867,0.1515419817921435,0.0,0.2182204537806867,high,22254.91635629459,0.7549970911494445,13589.94764069,4410.052359310001,18000.0,0.24500290885055553,0.9437463639368056,0.2450029088505556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
PAJ2909,0.28277908654,0.19637436565277777,0.0,0.28277908654,high,22874.679230784,0.3411597016666667,6140.87463,11859.12537,18000.0,0.6588402983333332,0.42644962708333334,0.6588402983333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A6859J,0.28837718186533334,0.2002619318509259,0.0,0.28837718186533334,high,22928.4209459072,0.3052744752222223,5494.940554000001,12505.059446,18000.0,0.6947255247777777,0.3815930940277778,0.6947255247777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A02415A,0.21431745669715999,0.14883156715080553,0.0,0.21431745669715999,high,22217.447584292735,0.7800163032233334,14040.29345802,3959.70654198,18000.0,0.21998369677666663,0.9750203790291666,0.21998369677666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A9502L,0.33230835386000007,0.23076969018055557,0.0,0.33230835386000007,high,23350.160197056,0.0236643983333333,425.95917,17574.04083,18000.0,0.9763356016666667,0.029580497916666663,0.9763356016666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A04440A,0.2595648565486667,0.18025337260324073,0.0,0.2595648565486667,high,22651.8226228672,0.4899688682777778,8819.439629,9180.560371,18000.0,0.5100311317222221,0.6124610853472222,0.5100311317222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
NDE466A,0.3342346901333334,0.2321074237037037,0.0,0.3342346901333334,high,23368.65302528,0.0113160888888888,203.6896,17796.3104,18000.0,0.9886839111111112,0.014145111111111112,0.988683911111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A3392G,0.32530795816333336,0.2259083042800926,0.0,0.32530795816333336,high,23282.956398368002,0.0685387297222222,1233.697135,16766.302865,18000.0,0.9314612702777778,0.08567341215277777,0.9314612702777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
NSM4747,0.3336716853533334,0.23171644816203707,0.0,0.3336716853533334,high,23363.248179392,0.0149250938888888,268.65169000000003,17731.34831,18000.0,0.9850749061111111,0.018656367361111113,0.9850749061111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
NZN4071,0.2873688220886667,0.19956168200601854,0.0,0.2873688220886667,high,22918.7406920512,0.3117383199444444,5611.289759,12388.710241,18000.0,0.6882616800555557,0.3896728999305556,0.6882616800555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A0528N,0.28847393307400004,0.2003291201902778,0.0,0.28847393307400004,high,22929.3497575104,0.3046542751666666,5483.776953,12516.223047,18000.0,0.6953457248333335,0.3808178439583333,0.6953457248333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A02321A,0.25454823653333336,0.1767696087037037,0.0,0.25454823653333336,high,22603.66307072,0.5221266888888889,9398.2804,8601.7196,18000.0,0.4778733111111111,0.6526583611111111,0.47787331111111114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
LUJ963A,0.130671098784,0.09074381859999998,0.0,0.130671098784,high,21414.4425483264,1.0694213605,19249.584489,0.0,18000.0,-0.06942136050000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
A6869D,0.33336993810666665,0.23150690146296293,0.0,0.33336993810666665,high,23360.351405824,0.0168593711111111,303.46868,17696.53132,18000.0,0.9831406288888889,0.02107421388888889,0.9831406288888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
NSV5525,0.33537065622,0.23289628904166668,0.0,0.33537065622,high,23379.558299712,0.004034255,72.61659,17927.38341,18000.0,0.995965745,0.00504281875,0.9959657449999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
1050,0.3274005677733333,0.22736150539814814,0.0,0.3274005677733333,high,23303.045450624,0.0551245655555555,992.24218,17007.75782,18000.0,0.9448754344444446,0.06890570694444444,0.9448754344444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
HCF283E,0.29660286762800003,0.20597421363055557,0.0,0.29660286762800003,high,23007.3875292288,0.2525457203333333,4545.822966,13454.177034,18000.0,0.7474542796666668,0.31568215041666664,0.7474542796666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
MCJ790B,0.32747072218666673,0.22741022374074074,0.0,0.32747072218666673,high,23303.718932992004,0.0546748577777777,984.14744,17015.85256,18000.0,0.9453251422222223,0.06834357222222222,0.9453251422222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aggressive
