Reporte de errores del motor,,"oct. 05, 2025",,,,,,,,,
DIDCOM IOT,,,,,,,,,,,
,,,,,,,,,,,
Fecha,,,,,,,,,,,
Desde,"sep. 01, 2025",,,,,,,,,,
Hasta,"sep. 30, 2025",,,,,,,,,,
Días,30,,,,,,,,,,
,,,,,,,,,,,
Huso horario,America/Mexico_City,,,,,,,,,,
,,,,,,,,,,,
Dispositivo,Grupo de dispositivos,Fecha,Fecha de descarte,Usuario que lo descarta,Descripción,Modo de Falla,Fuente,Controlador de motor,Código,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 4:46:16 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 6:31:31 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 6:31:31 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 6:31:51 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 7:09:00 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 7:09:00 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 7:09:20 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 7:44:39 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 7:44:39 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 7:44:59 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 9:14:26 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 9:14:26 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 9:14:46 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 10:55:34 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 10:55:34 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 10:55:54 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 12:58:46 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 12:58:46 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 12:59:06 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 1:04:35 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 1:04:35 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 2:25:28 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 2:25:28 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 2:25:47 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 2:42:37 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 2:42:37 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 2:42:57 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 4:14:52 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 4:14:52 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 4:15:12 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 4:28:21 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 4:28:22 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 4:28:41 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 5:07:16 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 5:07:16 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 5:07:36 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 4:52:32 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 4:52:32 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 4:52:52 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 7:14:48 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 7:14:48 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 7:15:08 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 9:08:48 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 9:08:48 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 9:09:08 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 10:50:11 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 10:50:11 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 10:50:31 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 11:15:36 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 11:15:36 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 11:15:56 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 11:24:54 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 11:24:54 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 11:25:14 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 11:32:28 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 11:32:29 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 11:32:48 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 11:43:15 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 11:43:16 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 11:43:36 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 11:50:15 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 11:50:15 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 11:50:35 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 11:54:20 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 11:54:20 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 11:54:41 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 1:07:25 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 1:07:25 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 1:07:45 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 2:07:31 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 2:07:32 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 2:07:51 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 2:23:34 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 30, 2025 2:23:34 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
